question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
1,"What is ""black people"" a term for?",racial classification or of ethnicity,85,16,Black_people,squad_extractive
2,"Do all regions perceive that term ""black people"" the same?",the meaning of the expression varies widely both between and within societies,227,37,Black_people,squad_extractive
3,"Can the term ""black people"" have different meanings?","the meaning of the expression varies widely both between and within societies, and depends significantly on context.",227,37,Black_people,squad_extractive
4,"Do some countries have negative feelings towards the word ""black""?","communities and countries, ""black"" is also perceived as a derogatory,",372,58,Black_people,squad_extractive
5,"Do some cultures not use the term ""Black people""?",", ""black"" is also perceived as a derogatory, outdated, reductive or otherwise unrepresentative label,",397,61,Black_people,squad_extractive
6,"Do all societies use the term ""black"" the same?","Different societies apply differing criteria regarding who is classified as ""black""",545,83,Black_people,squad_extractive
7,"What factors can affect the classification of ""blackness""?",societal variables,713,108,Black_people,squad_extractive
8,"How is the term ""black"" defined in the United States?","it is instead a socially based racial classification related to being African American, with a family history associated with institutionalized slavery.",954,146,Black_people,squad_extractive
9,Are mixed race people classified as black?,"mixed-race people are generally not classified as ""black.""",1156,175,Black_people,squad_extractive
10,"How did European Colonists use the term ""Black""?","European colonists applied the term ""black"" or it was used by populations with different histories and ethnic origin.",1273,192,Black_people,squad_extractive
11,Who conquered parts of Mauretania?,The Romans,1392,210,Black_people,squad_extractive
12,What made up Mauretania?,"Morocco, western Algeria, and the Spanish cities Ceuta and Melilla",1495,226,Black_people,squad_extractive
13,During what period did Mauretania exist? ,the classical period.,1569,237,Black_people,squad_extractive
14,Where were the people of the region noted? ,in Classical literature,1627,247,Black_people,squad_extractive
15,When did these communities begin?,some dating from prehistoric communities.,1789,270,Black_people,squad_extractive
16,Who are they descendants of?,Trans-Saharan trade in peoples,1872,281,Black_people,squad_extractive
17,When were the Arab Invasions?,the 7th century,1959,295,Black_people,squad_extractive
18,When did the Black Guard exist?,In the 18th century,2042,309,Black_people,squad_extractive
19,When did Moroccan Sultan Moulay Ismail live?,(1672–1727),2116,320,Black_people,squad_extractive
20,How many black slaves did he own?,"150,000",2146,325,Black_people,squad_extractive
21,What did he call his slave army?,Black Guard,2179,330,Black_people,squad_extractive
22,What did the Black Guard do?,coerced the country into submission.,2196,333,Black_people,squad_extractive
23,Where does Dr. Carlos Moore work?,Brazil's University of the State of Bahia,2285,346,Black_people,squad_extractive
24,How do Afro-multiracials identify in the 21st century?,in ways that resemble multi-racials,2432,368,Black_people,squad_extractive
25,Why would a black-looking Arab consider himself white?,because they have some distant white ancestry.,2589,389,Black_people,squad_extractive
26,Who was the Egyptian President?,Anwar Sadat,2656,398,Black_people,squad_extractive
27,What ethnicity was his mother?,Nubian Sudanese,2704,407,Black_people,squad_extractive
28,What color did he refer to himself as?,reddish,2933,449,Black_people,squad_extractive
29,Who was enslaved more often?,black women,3065,470,Black_people,squad_extractive
30,What were female slaves used for?,domestic service and agriculture,3125,481,Black_people,squad_extractive
31,What did the Qur'an permit?,sexual relations between a male master and his female slave,3211,494,Black_people,squad_extractive
32,What is the term for a pregnant slave?,umm walad,3455,533,Black_people,squad_extractive
33,What does umm walad mean?,"""mother of a child""",3468,536,Black_people,squad_extractive
34,Who was the ruler in Morocco?,Sultan Ahmad al-Mansur,3828,595,Black_people,squad_extractive
35,When did Sultan Ahmad al-Mansur rule?,from 1578 to 1608,3870,601,Black_people,squad_extractive
36,What ethnicity was his mother?,Fulani,3972,620,Black_people,squad_extractive
37,"Who still had the term ""slave"" used in reference to them?",sub-Saharan peoples,4128,646,Black_people,squad_extractive
38,What Arabic term is still used for black people?,"(Arabic: عبد‎,) (meaning ""slave"")",4183,656,Black_people,squad_extractive
39,When did the Arab apartheid intensify? ,early 1991,4307,676,Black_people,squad_extractive
40,Who felt persecuted due to the apartheid?,non-Arabs of the Zaghawa tribe,4319,678,Black_people,squad_extractive
41,Who controlled the government?,Sudanese Arabs,4521,706,Black_people,squad_extractive
42,What was the government being accused of?,"deftly manipulat(ing) Arab solidarity"" to carry out policies of apartheid and ethnic cleansing.",4682,729,Black_people,squad_extractive
43,What is George Ayittey's profession? ,economist,4799,743,Black_people,squad_extractive
44,Who accused the Arab government of practicing acts of racism?,George Ayittey,4809,744,Black_people,squad_extractive
45,Who executed the apartheid?,the Arab government,4832,747,Black_people,squad_extractive
46,How did Alan Dershozitz describe the Sudan?,"an example of a government that ""actually deserve(s)"" the appellation ""apartheid.""",5141,792,Black_people,squad_extractive
47,Where did Irwin Cotler live?,Canadian,5231,804,Black_people,squad_extractive
48,Who was the Canadian Minister of Justice?,Irwin Cotler,5260,808,Black_people,squad_extractive
49,Who argeed with Dershowitz?,Irwin Cotler,5260,808,Black_people,squad_extractive
50,What did the colonization of South Africa result in?,many unions and marriages between European men and African women from various tribes,5353,822,Black_people,squad_extractive
51,What class were Africans and Mixed Race children considered?,second-class,5596,857,Black_people,squad_extractive
52,Who was included in the Coloured group?,"Bantu, Khoisan, and European descent",5855,893,Black_people,squad_extractive
53,What does apartheid mean?,a system of legal racial segregation,6088,926,Black_people,squad_extractive
54,What act determined what class a citizen belonged to?,the Population Registration Act of 1945,6241,949,Black_people,squad_extractive
55,"Who administered the ""Pencil Test""?",Minor officials,6323,962,Black_people,squad_extractive
56,What test was used to determine if someone was coloured or black?,pencil test,6514,990,Black_people,squad_extractive
57,How did the pencil test work?,A pencil was inserted into a person's hair to determine if the hair was kinky enough to hold the pencil,6537,993,Black_people,squad_extractive
58,"Who was featured in the movie ""Skin""?",Sandra Laing,6803,1038,Black_people,squad_extractive
59,At was age was Sandra Laing expelled from school?,age 10,7040,1077,Black_people,squad_extractive
60,What era did this discrimination take place?,During the apartheid era,7281,1115,Black_people,squad_extractive
61,Who was oppressed and discriminated against?,"those classed as ""Coloured""",7307,1119,Black_people,squad_extractive
62,"Who were ""Coloured"" people above in the class system?","those classed as ""Black""",7468,1141,Black_people,squad_extractive
63,"Where were the ""black"" areas?",large townships located away from the cities,7589,1159,Black_people,squad_extractive
64,What did South Africa's Constitution Declare to be?,"a ""Non-racial democracy""",7747,1185,Black_people,squad_extractive
65,What laws did they introduce to support blacks?,affirmative action policies,7867,1204,Black_people,squad_extractive
66,"Who does the term ""black"" people include?","""Africans"", ""Coloureds"" and ""Asians""",7957,1217,Black_people,squad_extractive
67,Who is favored more under the affirmative action policies? ,"""Africans",8034,1226,Black_people,squad_extractive
68,"Who makes the ""Coloured"" people feel ""Not black enough""?",ANC (African National Congress),8385,1282,Black_people,squad_extractive
69,"Who declared Chinese South Africans as ""Black People""?",the High Court in South Africa,8446,1289,Black_people,squad_extractive
70,Why was this classification made?,solely for the purposes of accessing affirmative action benefits,8621,1317,Black_people,squad_extractive
71,Why did some Chinese citizens qualify for benefits? ,"they were also ""disadvantaged"" by racial discrimination.",8695,1327,Black_people,squad_extractive
72,What Chinese people did not qualify for benefits?,Chinese people who arrived in the country after the end of apartheid,8752,1334,Black_people,squad_extractive
73,What languages are most common?,Afrikaans or English,8961,1367,Black_people,squad_extractive
74,What are less common languages spoken?,Zulu or Xhosa,9041,1381,Black_people,squad_extractive
75,"What types of names do ""coloureds"" have?",European-sounding names,9084,1390,Black_people,squad_extractive
76,"What type of names do ""blacks"" have?",Bantu names,9113,1393,Black_people,squad_extractive
77,In what time frame were these people enslaved?,between the advent of Islam in 650CE and the abolition of slavery in the Arabian Peninsula in the mid-20th century,9152,1398,Black_people,squad_extractive
78,How many sub-Saharan Black Africans were enslaved?,10 to 18 million,9268,1418,Black_people,squad_extractive
79,Who enslaved these people?,Arab slave traders,9329,1428,Black_people,squad_extractive
80,Why were women slaves more popular?,for them to serve as concubines,9671,1481,Black_people,squad_extractive
81,Who was assimilated into the Arab slave owner families?,The mixed-race children of female slaves and Arab owners,9894,1519,Black_people,squad_extractive
82,Genetic studies have found which gene in Arab communities?,African female-mediated gene,10200,1562,Black_people,squad_extractive
83,How many people in Yemen have African lineage? ,average of 38%,10314,1578,Black_people,squad_extractive
84,How many people in Oman-Qatar have African lineage?,16%,10390,1591,Black_people,squad_extractive
85,What types of communities have been reported in Iraq?,Distinctive and self-identified black communities,10456,1601,Black_people,squad_extractive
86,Who is seeking minority status from the government?,African-Iraquis,10642,1629,Black_people,squad_extractive
87,Who gave information on how blacks were classified in the Arabian Peninsula?,Alamin M. Mazrui et al.,10806,1651,Black_people,squad_extractive
88,How are Africans classified in the Arabian Peninsula?,as Arab,10968,1676,Black_people,squad_extractive
89,How many East African and black people live in Israel?,"About 150,000",10989,1680,Black_people,squad_extractive
90,What percent of Israel's population is black?,just over 2%,11062,1692,Black_people,squad_extractive
91,When did they migrate to Israel?,during the 1980s and 1990s,11206,1717,Black_people,squad_extractive
92,Where did they migrate from?,Ethiopia.,11238,1723,Black_people,squad_extractive
93,Where are most of the black converts from?,"the United Kingdom, Canada, and the United States.",11608,1784,Black_people,squad_extractive
94,How many non-jewish African immigrants live in Israel?,"around 60,000",11684,1795,Black_people,squad_extractive
95,What have these immigrants sought?,asylum,11764,1807,Black_people,squad_extractive
96,Where are most of them from?,Sudan and Eritrea,11817,1816,Black_people,squad_extractive
97,What languages do they speak?,Niger-Congo,11853,1821,Black_people,squad_extractive
98,Where are the non jewish immigrants from?,southern Nuba Mountains,11893,1826,Black_people,squad_extractive
99,When did the slave trade begin?,during the period of the Ottoman Empire,11981,1837,Black_people,squad_extractive
100,Where were the slaves brought?,Antalya and Istanbul in present-day Turkey,12143,1862,Black_people,squad_extractive
101,Where did former slaves go for work once freed?,İzmir area,12379,1899,Black_people,squad_extractive
102,What year did they begin to migrate to Izmir?,1923,12451,1910,Black_people,squad_extractive
103,Who are the Siddi?,an ethnic group inhabiting India and Pakistan,12519,1922,Black_people,squad_extractive
104,Who did the Siddi descend from?,Bantu peoples from Southeast Africa,12598,1934,Black_people,squad_extractive
105,"What does the word ""Siddi"" derive from?","""Sayyid""",12848,1973,Black_people,squad_extractive
106,Where does the term Sayyid come from?,the title borne by the captains of the Arab vessels that first brought Siddi settlers to the area,12858,1974,Black_people,squad_extractive
107,Who were the first inhabitants of Southeast Asia?,The Negritos,13222,2036,Black_people,squad_extractive
108,Where do the Negritos reside currently?,"Thailand, the Malay Archipelago, and the Andaman and Nicobar Islands.",13396,2064,Black_people,squad_extractive
109,What does Negrito mean?,"""little black people""",13480,2076,Black_people,squad_extractive
110,What term is interchangable with Negrito?,Semang,13940,2145,Black_people,squad_extractive
111,"What kind of term is ""Moors""?",derogatory,14134,2177,Black_people,squad_extractive
112,"What descent of Muslims does ""Moors"" refer to?",Arab or Berber descent,14192,2186,Black_people,squad_extractive
113,"Where did ""Moors"" migrate from?",North Africa or Iberia,14234,2193,Black_people,squad_extractive
114,In Medieval and early Modern Europe what ethnicity were lumped together?,"Muslim Arabs, Berbers, Black Africans and Europeans",14364,2214,Black_people,squad_extractive
115,Who claimed that Maurus was derived from the Greek mauron?,Isidore of Seville,14424,2222,Black_people,squad_extractive
116,When was this claim made?,"7th century,",14459,2228,Black_people,squad_extractive
117,What is the compilation of Isidore of Seville's work called?,Etymologies,14642,2261,Black_people,squad_extractive
118,What are Afro-Spaniards?,Spanish nationals of West/Central African descent,14824,2289,Black_people,squad_extractive
119,Where do Afro-Spaniards come from?,"Angola, Brazil, Cameroon, Cape Verde, Equatorial Guinea, Ghana, Gambia, Guinea-Bissau, Mali, Nigeria and Senegal",14903,2300,Black_people,squad_extractive
120,Which Spanish colony do Afro-Spaniards reside?,Equatorial Guinea,15100,2326,Black_people,squad_extractive
121,How many Afro-Spaniards currently live in Spain?,"an estimated 683,000",15136,2331,Black_people,squad_extractive
122,In 2001 how many black people lived in the UK?,over a million black,15262,2350,Black_people,squad_extractive
123,"What percentage of the population was ""Black African""?",0.8%,15383,2369,Black_people,squad_extractive
124,"What percentage of the population was ""Black other""?",0.2%,15412,2374,Black_people,squad_extractive
125,When did Britain encourage immigration of workers?,after World War II,15500,2387,Black_people,squad_extractive
126,Who offered many Africans a chance to study in their country?,Soviet Union,16029,2471,Black_people,squad_extractive
127,How many students moved from Africa to Russia?,"about 400,000",16131,2490,Black_people,squad_extractive
128,Why did students move to Russia?,to pursue higher studies,16201,2500,Black_people,squad_extractive
129,Migration to Russia continued into many countries where?,Eastern bloc.,16321,2519,Black_people,squad_extractive
130,Where did the Ottoman slave trade flourish?,in the Balkans,16387,2530,Black_people,squad_extractive
131,What town had it's own black community?,Ulcinj,16423,2537,Black_people,squad_extractive
132,What country is Ulcinj in?,Montenegro,16433,2539,Black_people,squad_extractive
133,How many blacks served in the Ottoman Army during the Austro-Turkish War of 1716-18?,"an estimated 30,000",16624,2572,Black_people,squad_extractive
134,"Who has been referred to as ""black people""?",Indigenous Australians,16752,2591,Black_people,squad_extractive
135,Since when have Indigenous Australians been referred to as black?,since the early days of European settlement,16828,2602,Black_people,squad_extractive
136,What was the original term related to?,skin colour,16901,2613,Black_people,squad_extractive
137,What does the term relate to know in reference to Australians? ,to indicate Aboriginal or Torres Strait Islander ancestry,16940,2621,Black_people,squad_extractive
138,What was established to control the Indigenous Australians?,Aboriginal Protection Boards,17235,2666,Black_people,squad_extractive
139,What did the Aboriginal Protection Boards control?,"where they lived, their employment, marriage, education and included the power to separate children from their parents.",17361,2683,Black_people,squad_extractive
140,Were Aborigines allowed to vote?,Aborigines were not allowed to vote,17481,2700,Black_people,squad_extractive
141,Who reported how the Aborigines were treated?,Sir Baldwin Spencer,17704,2736,Black_people,squad_extractive
142,Which race was growing faster after the First World War?,mixed-race people,17812,2754,Black_people,squad_extractive
143,What did people fear in 1930?,"""half-caste menace""",17910,2772,Black_people,squad_extractive
144,What did this menace undermine?,the White Australia ideal,17942,2775,Black_people,squad_extractive
145,Who noted this particular fear?,Dr. Cecil Cook,18018,2788,Black_people,squad_extractive
146,Who is Dr. Cecil Cook?,"the Northern Territory Protector of Natives,",18034,2791,Black_people,squad_extractive
147,What was the goal of removing mixed races from their homes?,"Eliminate the full-blood and permit the white admixture to half-castes and eventually the race will become white""",18165,2810,Black_people,squad_extractive
148,Who did the government want raised as white?,"""half-caste"" individuals",18328,2834,Black_people,squad_extractive
149,What were the mixed race individuals kept from doing?,speaking their native language and practising traditional customs,18476,2853,Black_people,squad_extractive
150,What was this process referred to?,the Stolen Generation,18566,2866,Black_people,squad_extractive
151,When did human rights for Aboriginal people begin to improve?,The second half of the 20th century,18590,2869,Black_people,squad_extractive
152,What year was constitutional discrimination ended?,1967,18724,2893,Black_people,squad_extractive
153,What else was included in the 1967 referendum?,to include Aborigines in the national census.,18825,2907,Black_people,squad_extractive
154,Who said the Aboriginal people started to embrace their ancestry?,Activist Bob Maza,18995,2935,Black_people,squad_extractive
155,What year was Gilbert awarded for his efforts?,1978,19023,2940,Black_people,squad_extractive
156,"Who wrote ""Living Black?",Kevin Gilbert,19046,2943,Black_people,squad_extractive
157,What was Living Black about?,a collection of Aboriginal people's stories,19158,2961,Black_people,squad_extractive
158,What award did Gilbert refuse in 1998?,the Human Rights Award for Literature,19251,2976,Black_people,squad_extractive
159,What was the award in 1998 for?,Inside Black Australia,19293,2983,Black_people,squad_extractive
160,What did the improvements in quality of life increase?,people self-identifying as Aboriginal or Torres Strait Islander,19659,3037,Black_people,squad_extractive
161,"What has the reappropriation of the word ""black"" done?","resulted in its widespread use in mainstream Australian culture,",19811,3059,Black_people,squad_extractive
162,What well known boxer was criticized for question someone's blackness?,Anthony Mundine,20151,3108,Black_people,squad_extractive
163,Which Journalist was sued for publishing discriminatory comments?,Andrew Bolt,20255,3122,Black_people,squad_extractive
164,Where was John Rolfe?,Colonial America,20373,3138,Black_people,squad_extractive
165,Who described slaves as negars?,John Rolfe,20399,3142,Black_people,squad_extractive
166,Where were slaves shipped to from West Africa?,Virginia colony,20506,3161,Black_people,squad_extractive
167,What was the name of the African burial ground in New York City?,"""Begraafplaats van de Neger""",20795,3204,Black_people,squad_extractive
168,"What does ""Begraafplaats van de Neger"" mean?",Cemetery of the Negro,20825,3209,Black_people,squad_extractive
169,"When did ""nigger"" become a pejorative word?",By the 1900s,21036,3245,Black_people,squad_extractive
170,What movement sprouted this change in rhetoric? ,the African-American Civil rights movement,21211,3275,Black_people,squad_extractive
171,Who led the Civil Rights movement?,Reverend Martin Luther King,21613,3339,Black_people,squad_extractive
172,How did black people identify in early America?,by their specific ethnic group,22281,3446,Black_people,squad_extractive
173,What was not acknowledged by English colonists?,individual ethnic affiliations,22577,3492,Black_people,squad_extractive
174,How vast was the backgrounds of the captives?,West African coastline stretching from Senegal to Angola and in some cases from the south-east coast,22814,3527,Black_people,squad_extractive
175,How was the new African American identity defined?,This new identity was based on provenance and slave status,23144,3578,Black_people,squad_extractive
176,Which colonists recorded more complete identities of the West Africans?,French and Spanish colonists,23324,3606,Black_people,squad_extractive
177,"What type of skin pigment does ""Black"" refer to?",the darkest through to the very lightest skin colors,23571,3642,Black_people,squad_extractive
178,"In the United States the term ""black people"" is an indicator for?","socially based racial classification related to being African American,",23936,3703,Black_people,squad_extractive
179,Where does the US base family history of African Americans from?,a family history associated with institutionalized slavery.,24013,3713,Black_people,squad_extractive
180,"How are people defined as ""black"" or ""white""?",they fulfill the social criteria,24251,3746,Black_people,squad_extractive
181,"Why did the use of ""African"" become an issue?",the majority of black people in the United States were native-born,24340,3760,Black_people,squad_extractive
182,Why did blacks fear to identify as African?,would be a hindrance to their fight for full citizenship in the US.,24555,3797,Black_people,squad_extractive
183,What year did Black leaders call for this change in language?,"1835,",24742,3830,Black_people,squad_extractive
184,"What group decided to keep the ""African"" in their name?",the African Methodist Episcopal Church,24961,3865,Black_people,squad_extractive
185,What terms did African Americans use instead?,"""Negro"" or ""colored""",25044,3876,Black_people,squad_extractive
186,What year did Jesse Jackson make this argument?,1988,25106,3886,Black_people,squad_extractive
187,"Who argued for Americans to use the term ""African American""?",Jesse Jackson,25136,3891,Black_people,squad_extractive
188,Why did Jackson want this term to be used?,it had a historical cultural base and was a construction similar to terms used by European descendants,25217,3903,Black_people,squad_extractive
189,"Why did some argue that ""black"" was the better term?","because ""African"" suggests foreignness",25743,3981,Black_people,squad_extractive
190,"How does the U.S. census define ""black"" Americans?",having origins in any of the black (sub-Saharan) racial groups of Africa,26244,4057,Black_people,squad_extractive
191,What classification are given?,socio-political constructs,26552,4104,Black_people,squad_extractive
192,What is the Census definition not based on?,scientific or anthropological,26612,4112,Black_people,squad_extractive
193,What percentage of African Americans have European ancestry?,17–18%,26857,4147,Black_people,squad_extractive
194,"What did the ""one-drop"" rule do?",classify as black a person of any known African ancestry,26959,4164,Black_people,squad_extractive
195,"When was the ""one-drop"" rule put into place?",early 20th century.,27077,4185,Black_people,squad_extractive
196,When was racial definition more flexible?,18th and 19th centuries,27191,4203,Black_people,squad_extractive
197,What war changed the way the United States looked at race?,the American Civil War,27222,4208,Black_people,squad_extractive
198,When did Virginia adopt The Principle of Partus Sequitur Ventrem?,1662,27549,4261,Black_people,squad_extractive
199,How is blackness described in the US?,"the degree to which one associates themselves with mainstream African-American culture, politics, and values.",27624,4274,Black_people,squad_extractive
200,"What defines ""blackness""?","political orientation, culture and behavior",27809,4303,Black_people,squad_extractive
201,"What is the opposite of ""blackness""?","""acting white""",27887,4313,Black_people,squad_extractive
202,"How does one ""act white""?",black Americans are said to behave with assumed characteristics of stereotypical white Americans,27909,4316,Black_people,squad_extractive
203,"In what regards can one ""act white""?","with regard to fashion, dialect, taste in music,",28006,4329,Black_people,squad_extractive
204,"Who described Bill Clinton as ""Black""?",Toni Morrison,28303,4376,Black_people,squad_extractive
205,Who was offended by Clinton being referred to as black?,Christopher Hitchens,28468,4403,Black_people,squad_extractive
206,Who is Toni Morrison?,Nobel Prize-winning novelist,28610,4425,Black_people,squad_extractive
207,Why were people offended by this comment?,Clinton used his knowledge of black culture to exploit black people for political gain,29162,4507,Black_people,squad_extractive
208,What horrible event was on-going during Clinton's term that made people upset?,Rwandan Genocide,29358,4540,Black_people,squad_extractive
209,Who is Obama possibly an ancestor of?,John Punch,29717,4599,Black_people,squad_extractive
210,Who is John Punch?,the first African slave in the Virginia colony,29765,4607,Black_people,squad_extractive
211,When was Punch indentured?,1640,29863,4624,Black_people,squad_extractive
212,Why was he indentured for life?,trying to escape,29874,4626,Black_people,squad_extractive
213,Why were his children free?,they were born to free English women,30137,4668,Black_people,squad_extractive
214,How many Africans were shipped to the US between 1492 to 1888?,12 million,30386,4709,Black_people,squad_extractive
215,How many were shipped to South America and the Caribbean?,11.5 million,30491,4727,Black_people,squad_extractive
216,How many slaves were imported by Brazil?,5.5 million,30611,4747,Black_people,squad_extractive
217,How many slaves were imported by the British Caribbean?,2.76 million,30687,4758,Black_people,squad_extractive
218,How is black identified in South America?,"closely tied to social status and socioeconomic variables,",31169,4831,Black_people,squad_extractive
219,How does one determine ethnicity in Brazil?,"based on various combinations of hair color, hair texture, eye color, and skin color",31683,4911,Black_people,squad_extractive
220,How are people evaluated in Brazil?,like the colors of the spectrum,31803,4931,Black_people,squad_extractive
