question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,What is the charge called?,"Moharebe, or waging war against God",278,45,newsqa_extractive
2,what are they protesting,"disputed June 12 presidential vote, which re-elected hardline President Mahmoud Ahmadinejad over main opposition candidate Mir Hossein Moussavi.",1130,171,newsqa_extractive
3,What did witnesses say?,"At least seven people were killed and hundreds arrested,",1378,204,newsqa_extractive
4,what entered in the atmosphere,surviving remnants of a NASA satellite,1766,266,newsqa_extractive
5,Where did the satellite debris enter?,"over a remote stretch of the southern Pacific Ocean,",1835,275,newsqa_extractive
6,where is the debris,"the general vicinity of Christmas Island, south of Indonesia.",2046,309,newsqa_extractive
7,has nasa received any reports,yet to receive,2208,332,newsqa_extractive
8,What have they not received any reports of?,"a sighting from airplanes, ships or island inhabitants in the region.",2238,338,newsqa_extractive
9,what is the number of pieces,26,3008,459,newsqa_extractive
10,What number of pieces were expected to survive re entry?,26,3008,459,newsqa_extractive
11,where was the bombing,"Gereshk,",3663,562,newsqa_extractive
12,The plot to bomb was supposed to happen to who?,the U.S. Embassy in Mexico,4758,745,newsqa_extractive
13,Who says the report is fake?,the Mexican secretary of the navy,4799,753,newsqa_extractive
14,What media outlets publish a supposed report?,two Mexican,4861,763,newsqa_extractive
15,Is the report a fake,"is ""fake.""",5000,788,newsqa_extractive
16,Who was arrested in 2010?,four people,5464,862,newsqa_extractive
17,What year was a somali arrested,"2010,",5877,930,newsqa_extractive
18,What year did the report alleged and arrest was made?,"2010,",5877,930,newsqa_extractive
19,What was the earthquake's magnitude?,6.6,6448,1018,newsqa_extractive
20,What was the magnitude of the earthquake?,6.6,6448,1018,newsqa_extractive
21,How many were killed?,an estimated 70 people,6516,1027,newsqa_extractive
22,What was the estimated death toll?,70 people,6529,1029,newsqa_extractive
23,How many buildings were destroyed?,more than 120,6554,1033,newsqa_extractive
24,Who has set up a crisis center?,Health Ministry of Kyrgyzstan,7269,1139,newsqa_extractive
25,What agency established a crisis center?,Health Ministry of Kyrgyzstan,7269,1139,newsqa_extractive
26,Who is the American international defender?,Oguchi Onyewu,8169,1276,newsqa_extractive
27,How long is his contract at AC Milan?,three-year,8188,1280,newsqa_extractive
28,Onyewu is the first American to do what?,appear in Serie A since Alexi Lalas in 1996.,8244,1289,newsqa_extractive
29,what age is the player,Lalas,8342,1306,newsqa_extractive
30,What age is Oguchi Onyewu?,27-year-old,8643,1357,newsqa_extractive
31,What age is defender Oguchi Onyewu?,27-year-old,8643,1357,newsqa_extractive
32,What crashed 35 miles northeast of Edwards AFB?,An Air Force F-22A fighter jet,9703,1527,newsqa_extractive
33,What kind of plane crashed?,An Air Force F-22A fighter jet,9703,1527,newsqa_extractive
34,Who died in the crash?,"David Cooley,",10086,1588,newsqa_extractive
