question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,What sort of musical material does Muzak create?,"pop, string-filled arrangements of rock songs in your elevator,",37,8,newsqa_extractive
2,what did company misses to creditors?,missed a $105 million payment,142,23,newsqa_extractive
3,how much did they miss,a $105 million payment,149,24,newsqa_extractive
4,How much was the missed payment to creditors,$105 million,151,25,newsqa_extractive
5,what did the ceo say,"""Muzak is a solid business with an outstanding customer base, but we are burdened with substantial debt obligations established over a decade ago,""",418,67,newsqa_extractive
6,CEO said the company has substantial what?,debt obligations,517,83,newsqa_extractive
7,who says cash flow is up?,Muzak CEO Stephen Villa,566,90,newsqa_extractive
8,what is he accused of,"distributing child pornography over the Internet,",1597,249,newsqa_extractive
9,Who was the accused?,Robert A. Singer,1666,257,newsqa_extractive
10,Who is accused of mailing child porn,Robert A. Singer,1666,257,newsqa_extractive
11,WHAT IS ROBERT A. SINGER ACCUSED OF?,"sending images depicting child pornography to people he believed to be a 12-year-old girl and her 33-year-old mother,",1697,263,newsqa_extractive
12,What is Robert A Singer accused of?,"sending images depicting child pornography to people he believed to be a 12-year-old girl and her 33-year-old mother,",1697,263,newsqa_extractive
13,What crime is Robert A. Singer accused of?,sending images depicting child pornography,1697,263,newsqa_extractive
14,WHat was the age of the girl?,12-year-old,1770,275,newsqa_extractive
15,which is the age of the girl who was a detective?,12-year-old,1770,275,newsqa_extractive
16,What age was the girl,12-year-old,1770,275,newsqa_extractive
17,What was the 12 year old girl?,an undercover detective,1955,304,newsqa_extractive
18,What was the police involvement in this case?,undercover detective,1958,305,newsqa_extractive
19,To whom did Robert A. Singer mail child porn?,undercover detective for the New York Police Department.,1958,305,newsqa_extractive
20,WHAT WAS A 12 YEAR OLD GIRL ACTUALLY UNDERCOVER AS?,detective for the New York Police Department.,1969,306,newsqa_extractive
21,What are museum officials saying about the charges?,"are ""horrified"" by news of Singer's arrest.",2357,366,newsqa_extractive
22,What reaction has there been from Washington museum officials?,"""horrified""",2361,367,newsqa_extractive
23,Who was Singer a spokesperson for,"National Children's Museum,",4506,703,newsqa_extractive
24,What was the singer spokesman for?,"National Children's Museum,",4506,703,newsqa_extractive
25,What did Washington museum officials say about the charges?,"""We are horrified by the charges,""",4844,761,newsqa_extractive
26,Name the Bolivian President,Evo Morales,5613,885,newsqa_extractive
27,What is the name of the Bolivian President?,Evo Morales,5613,885,newsqa_extractive
28,What did President Evo Morales do?,nationalized the Chaco petroleum company,5625,887,newsqa_extractive
29,Which company has the  Bolivian President nationalized?,Chaco petroleum,5642,889,newsqa_extractive
30,What mode is the military in?,standby.,5725,902,newsqa_extractive
31,What day will be declared Veggie Days in Ghent?,Thursdays,7454,1173,newsqa_extractive
32,"Which day will be declared ""Veggie Days"" in Ghent?",Thursdays,7454,1173,newsqa_extractive
33,What is thursdays?,"""Veggie Day,""",7464,1174,newsqa_extractive
34,What were residents asked to do?,get involved and opt for vegetarian meals at least one day a week.,7518,1182,newsqa_extractive
35,What did residents ask to opt for?,vegetarian meals at least one day a week.,7543,1187,newsqa_extractive
36,Residents were asked to opt for vegetarian meals how many times a week?,at least one day a,7560,1189,newsqa_extractive
37,What is healthy and minimizes the ecological footprint?,eating less meat,7699,1215,newsqa_extractive
38,What is the purpose of the company?,global information,8494,1341,newsqa_extractive
39,When was Reuters founded?,In October 1851,8696,1368,newsqa_extractive
40,in what year was reuters founded,October 1851,8699,1369,newsqa_extractive
41,who founded reuters,Paul Julius,8712,1371,newsqa_extractive
42,Who founded Rueters in 1851,"Paul Julius Reuter,",8712,1371,newsqa_extractive
43,Which President's death was first reported by Rueters?,Lincoln's,9322,1472,newsqa_extractive
44,which president is mentioned,Lincoln's,9322,1472,newsqa_extractive
45,Reuters has how many bureaux today?,196,9928,1567,newsqa_extractive
46,What;s the number of countries that get news from Reuters?,131,9962,1571,newsqa_extractive
47,Who will play a free show in Auburn Hills?,Jay Leno's,10735,1689,newsqa_extractive
48,Who said that Jay Leno should change concert location?,A Detroit politician,10861,1711,newsqa_extractive
49,Who says Jay Leno should change his concert location?,Detroit politician,10863,1712,newsqa_extractive
50,In which well-to-do suburb of Detroit is Jay Leno going to perform a free show?,Auburn Hills,11397,1805,newsqa_extractive
51,When are free tickets going to start to be given out?,"beginning Monday at 10 a.m.,",11949,1908,newsqa_extractive
52,On what day will free tickets be given out for Jay Leno's show?,"Monday at 10 a.m.,",11959,1909,newsqa_extractive
53,Where did Cristiano Ronaldo receive the Player of the Year award?,"in Zurich,",12253,1964,newsqa_extractive
54,Who won the FIFA Player of the Year for 2008 in Zurich on Monday?,Cristiano Ronaldo,12407,1988,newsqa_extractive
55,Who won the FIFA Player of the Year for 2008?,Cristiano Ronaldo,12407,1988,newsqa_extractive
56,Who won the FIFA award in 2008?,Cristiano Ronaldo,12407,1988,newsqa_extractive
57,Who is a great ambassador for the game?,Cristiano Ronaldo,12407,1988,newsqa_extractive
58,What year did Cristiano Ronaldo win this award for?,2008.,12495,2003,newsqa_extractive
59,What team does Cristiano Ronaldo play for?,Manchester United,12633,2025,newsqa_extractive
60,Pinto said who was a great ambassador of the game?,Cristiano Ronaldo,12933,2080,newsqa_extractive
61,Who says they are not shown enough respect by media?,Cristiano Ronaldo,12933,2080,newsqa_extractive
62,Who did Pedro Pinto claim has not shown him respect?,Cristiano Ronaldo,12933,2080,newsqa_extractive
63,What did Pedro Pinto say about Rolando?,he's a great ambassador for the game.,14307,2327,newsqa_extractive
64,What channel is Pedro Pinto on?,CNN sports,14365,2338,newsqa_extractive
65,A majority of which people vote in support of the nation's entry into the EU?,Croatians,14422,2347,newsqa_extractive
66,What do a majority of Croatians vote to support?,"bid to join the European Union,",14475,2355,newsqa_extractive
67,What number would Croatia become?,28th,14580,2373,newsqa_extractive
68,who did signed an accession treaty in December to join the EU?,Croatia's,14688,2389,newsqa_extractive
69,What month was the treaty signed?,"December,",14994,2441,newsqa_extractive
70,What kind of treaty did Croatian leaders sign?,accession,15031,2446,newsqa_extractive
71,what happend to afghan election workers,kidnapped and later released.,16362,2652,newsqa_extractive
72,How many were in the group?,"five,",16408,2659,newsqa_extractive
73,who were the group of five working for,"Dr. Abdullah Abdullah,",16429,2663,newsqa_extractive
74,who is abdullah seeking to unseat,incumbent President Hamid Karzai,16842,2728,newsqa_extractive
75,Who is the current President?,Hamid Karzai,16862,2730,newsqa_extractive
76,where bodies was found,crushed taxi.,17711,2865,newsqa_extractive
77,what was unbearable,the smell,18133,2933,newsqa_extractive
78,What had been unbearable?,the smell,18133,2933,newsqa_extractive
79,What never arrived to take bodies away?,disposal trucks,18399,2980,newsqa_extractive
80,what never arrived,disposal trucks,18399,2980,newsqa_extractive
81,Who did he kidnap from their home?,three small children,19434,3149,newsqa_extractive
82,Where was she last seen?,"their home in Columbus, Georgia,",19503,3160,newsqa_extractive
83,Where was Harrington seen?,"Columbus, Georgia,",19517,3163,newsqa_extractive
