question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
1,"cert. denied, 506 U.S. 1071, 113 S.Ct. 1027, 122 L.Ed.2d 172 (1993). Moreover, after Lopez, courts have recognized that this de minimis standard continues in effect. United States v. Leslie, 103 F.3d 1093, 1100 (2d Cir.), cert. denied, — U.S. -, 117 S.Ct. 1713, 137 L.Ed.2d 837 (1997); United States v. Grey, 56 F.3d 1219, 1224-25 (10th Cir.1995). This is because § 1956 regulates activities that, in the aggregate, have a substantial effect on interstate commerce. See Lopez, 514 U.S. at 557, 115 S.Ct. at 1629 (stating that “where a general regulatory statute bears a substantial relation to commerce, the de minimis character of individual instances arising under that statute is of no consequence”); cf. Perez v. United States, 402 U.S. 146, 154, 91 S.Ct. 1357, 1361, 28 L.Ed.2d 686 (1971) (<HOLDING>); United States v. Staples, 85 F.3d 461, 463",0,1,4,case_hold_mc,holding that congress may regulate purely local intrastate activities if they are part of an economic class of activities that have a substantial effect on interstate commerce,holding that commerce clause did not provide congress with authority to enact civil remedy provision of violence against women act inasmuch as provision was not regulation of activity that substantially affected interstate commerce,recognizing that  the interstate nexus requirement is satisfied by proof of a probable or potential impact on interstate commerce,holding that the government can satisfy the hobbs act interstate commerce requirement by showing that the robbery resulted in the closure of a business engaged in interstate commerce,holding that commerce clause authorizes congress to punish any particular criminal action even without proof of a relation to interstate commerce when the activity is part of a class of activities determined by congress to affect interstate commerce
2,"2d 266, ¶ 35 (discussing the reasoning in Brunst as being that ""unless these 'time immemorial' duties were constitutionally protected from interference by others, the constitutional provision securing the people the right to choose sheriffs would become meaningless""). It seems incongruous to us that the policy of keeping duties within the office of sheriff because he is elected and answerable to the electors is consistent with the holdings in WPPA II (and, more recently Brown County), where the court held that because the duty was characteristically the sheriffs, he can, as a result, contract with third parties for the carrying out of the duty. Yet, we are bound by WPPA II (and its interpretation of Brunst) and Brown County. See Cook v. Cook, 208 Wis. 2d 166, 190, 560 N.W.2d 246 (1997) (<HOLDING>). ¶ 29. For the reasons stated, we reverse the",856,142,4,case_hold_mc,holding that one panel cannot overrule a prior panels published decision,holding that court of appeals may adopt such waiver rule,holding court of appeals erred in refusing to take judicial notice of published puc order,holding that the court need not follow a decision of the district of columbia court of appeals where  it appears that the  court of appeals itself would not follow that decision,holding that the court of appeals may not overrule modify or withdraw language from a previously published decision of the court of appeals
3,"it fails because the procedures employed with respect to the photo array were not unduly suggestive. Tyni-cia Teague had seen Muller several times in the past and identified him as the truck’s driver from a six-photo array during an interview with police at a restaurant on May 13, 2012. As Defendants’ expert in the field of cognitive psychology, memory, and eyewitness identification testified at trial, the photo array contained ""five additional photographs that were similar in appearance to Mr. Muller. And that’s the proper procedure for conducting an identification.” App. 2272. These procedures were not unduly suggestive, and the District Court did not err in admitting Tynicia Teague’s identification of Muller. See, e.g., United States v. Burnett, 773 F.3d 122, 133-34 (3d Cir. 2014) (<HOLDING>). 9 . Muller also argues that he should be",1717,285,1,case_hold_mc,holding that the photo lineup was not unduly suggestive where the defendants photo was the only one that included his name,holding that a photo array in which all of the men in the array were of similar age there was no striking difference in the amount of head hair each had and the skin color of the members of the array was not strikingly different was not impermissibly suggestive,holding in a very similar underagesex case that a school photo of the victim taken three months after the alleged crime plainly was relevant to the defendants mistakenage defense and did not prejudice the defendant because he was free to challenge the weight of the photo evidence by arguing that it did not show the victim as she had appeared on the night in question,holding that the admission of a family photo was harmless error in light of the overwhelming evidence in support of the conviction,holding that section 33021b was overbroad because it prohibited a wide array of constitutionally protected speech and was not drawn narrowly enough to achieve only the legitimate objective of protecting children from sexual abuse
4,"mechanism by which a juvenile who has been adjudicated delinquent may file a “postadjudication” petition challenging counsel’s effectiveness. Rule 1(a), Ala. R. Juv. P., explains, in relevant part: “If no procedure is specifically provided in these Rules [of Juvenile Procedure] or by statute, ... the Alabama Rules of Criminal Procedure shall be applicable to those matters that are considered criminal in nature.” (Emphasis added,) Because no procedural mechanism for “postadjudication” petitions are specifically provided for in either the Alabama Rules of Juvenile Procedure or a statute, W.B.S. attempts to seek relief through the use of Rule 32, Ala. R.Crim. P. Because juvenile-delinquency proceedings are “quasi-criminal in nature,” see Driskill v. State, 376 So.2d 678, 679 (Ala. 1979) (<HOLDING>), and because Rule 1(a), Ala. R. Juv. P.,",2572,420,4,case_hold_mc,holding that probation revocation proceedings are clearly not criminal proceedings,holding that private attorney who acted as courtappointed counsel for child in state juvenile delinquency proceedings was not acting under color of state law,recognizing a right of access to civil proceedings,holding that the exclusionary rule does not apply to civil deportation proceedings and noting the rules incompatibility with the streamlined administrative nature of such proceedings,recognizing the quasicriminal nature of delinquency proceedings
5,"to its policy holders. For example, the company’s purpose can be readily revealed to the policyholder by the addition of a single line or sentence to the declarations page or by defining the term “driver name.” Thus, this court concludes that the arguments of the defendant are unavailing and that although our holding in this case comports with that of the minority of jurisdictions, we are of the opinion that it represents the better public policy. “And we are also convinced that reasonable expectations of coverage raised by the declaration page cannot be contradicted by the policy’s boilerplate unless the declaration page itself clearly so warns the insured.” Id. at 347, 638 A.2d at 892; see also Elliott Leases Cars, Inc. v. Quigley, 118 R.I. 321, 327, 373 A.2d 810, 812 (1977) (<HOLDING>). In conclusion, therefore, we affirm the",3426,547,1,case_hold_mc,holding that duration of limitation is a factor in determining whether limitation is significant,holding that an ordinary reader in the face of such detail would be warranted in concluding that any significant limitation on collision insurance would have been explicitly noted,holding that the patentees argument that any shape would be equivalent to the conical limitation would write such a limitation out of the claim,holding that it is most improbable that a significant change to bankruptcy procedure would have been made without even any mention in the legislative history,holding that even in separate trial other crimes evidence would not have been admissible and identification testimony would have been admissible
6,"care ... to reasonably assure itself that its immediate vendee and distributor was so informed as to be able and likely to transmit ... knowledge of [the product’s] dangers.”); In re Brooklyn Navy Yard Asbestos Litigation, 971 F.2d 831, 838 (2d Cir.1992) (stating that “[t]he sophisticated intermediary doctrine protects a manufacturer from liability only if the chain of distribution is such that the duty to warn ultimate users should fall on an intermediary in that chain, rather than on the manufacturer”); Smith v. Walter C. Best, Inc., 927 F.2d 736, 741 (3rd Cir. 1990) (weighing totality of factors is required to determine reasonableness of reliance on a third party as a conduit of necessary product information); Stuckey v. Northern Propane Gas Co., 874 F.2d 1563, 1568 (11th Cir.1989) (<HOLDING>); Hunnings v. Texaco, Inc., 29 F.3d 1480 (11th",4273,687,4,case_hold_mc,holding that arizona rule of civil procedure 52a requires the court to find only the ultimate facts not the evidentiary facts upon which the ultimate facts are based,holding that the defendant pharmacist had undertaken a duty to accurately warn of a drugs side effects with respect to the warning actually given but not a duty to warn of all possible side effects of the medication,holding that there is no necessity to warn a consumer already aware through common knowledge or learning of a specific hazard,holding that the staffing agency which forwarded a background check conducted by another entity to the ultimate employer was liable under  1681bb3 because its decision to furnish the report to the ultimate employer was an adverse action,holding that a suppliers duty to warn an ultimate consumer can be discharged by a warning given to an intermediary but focus is on whether the intermediarys knowledge was sufficient to protect the ultimate consumer
7,"Rehabilitation Act, the Second and Eighth Circuits have come to different conclusions. In Faconti v. Potter, the Second Circuit favorably notes the district court’s determination that claims under the CSRS and the Rehabilitation Act cannot functionally co-exist because of their inherent inconsistency. Faconti v. Potter, 242 Fed.Appx. 775, 776 (2d Cir.2007) (precluding a Rehabilitation Act claim after obtaining CSRS benefits because “the requirements for obtaining a [CSRS] disability retirement annuity are wholly inconsistent with the requirements for proving a claim of disability discrimination under the Rehabilitation Act” (quoting Faconti v. Potter, No. 01-cv-1034, slip op. at 17 (E.D.N.Y. July 25, 2002))); see also Wallace v. Soc. Sec. Admin., 108 F.Supp.2d 716, 719 (S.D.Tex.2000) (<HOLDING>). But, in Arneson v. Heckler, the Eight Circuit",5133,825,4,case_hold_mc,holding that an employees claim for breach of a letter agreement was preempted by erisa where the agreement did not specify the amount or other terms of the employees retirement benefits and the court would have to refer to the employers erisagoverned retirement plan to determine the employees retirement benefits and calculate the damages claimed,holding that employee who frequently missed work was not a qualified individual able to perform the essential functions of her job either with or without a reasonable accommodation as required to support disability discrimination and reasonable accommodation claims under the rehabilitation act,holding that although disability benefits cannot be included as part of the marital estate a court may consider the waiver of retirement pension benefits in favor of disability benefits in determining whether there has been a material change in circumstances which would justify modification of an alimony award to a former spouse who was previously awarded a fixed percentage of the retirement pension benefits,holding disability discrimination claim barred,recognizing that a claim of disability retirement under the csrs precludes a rehabilitation act claim because plaintiffs applying for disability retirement under the csrs must be unable to work even with an accommodation
8,"at 321. We explained that “the pertinent inquiry is not whether the actual harm was of a particular kind which was expectable” but, “[r]ather, the question is whether the actual harm fell within a general field of danger which should have been anticipated.” Id. ¶54 Other lower courts have correctly observed that while prior similar acts are among the best evidence available to demonstrate that a business owner is on notice of a risk of harm to invitees, they are not the only relevant evidence. See, e.g., Passovoy, 52 Wn. App. at 172-73 (recognizing a business may be on notice that a shoplifter confronted by store detectives could cause harm to invitees, though no such harm had occurred on the premises in the past); Griffin v. W. RS, Inc., 97 Wn. App. 557, 567-70, 984 P.2d 1070 (1999) (<HOLDING>), rev’d on other grounds, 143 Wn.2d 81, 18 P.3d",5993,948,3,case_hold_mc,holding evidence insufficient to support conviction for possession when none of the defendants had any proprietary interest nor previous association with the premises and there was no evidence of how long the defendants had been on the premises prior to the arrival of the police,holding that a plaintiff had no injury in fact and consequently no standing when it had no enforceable contract right against the defendant,holding that the trial court committed no error in sustaining objection to plaintiffs testimony that the water had been there for some time because the plaintiff had no personal knowledge of how long the puddle had been there,holding business may be on notice of harm posed by intruder against invitee even when no intruder had been identified and there had been no prior acts on the premises,holding evidence insufficient to support conviction when none of the defendants had any proprietary interest nor previous association with the premises and there was no evidence of how long the defendants had been on the premises prior to the arrival of the police
9,"than December 18, 2000. Because notice was received by December 18, 2000, any jury damages for breach of contract after the expiration of the thirty-day notice period on January 17, 2001 are not supported by legally sufficient evidence. The portion of the jury damages award relating to the period from January 18 until January 31, 2001 should, therefore, be vacated. Finally, Rollins claims that the jury damage awards are unsupported by legally sufficient evidence. State substantive law governs the measure of damages in this breach of contract diversity case. Kona Tech. Corp. v. Southern Pac. Transp. Co., 225 F.3d 595, 601-02 (5th Cir.2000) (citing Erie R.R. v. Tompkins, 304 U.S. 64, 78-79, 58 S.Ct. 817, 82 L.Ed. 1188 (1938)). Neither party di 7, 329 (Tex.Civ.App.Austin 1972, no writ) (<HOLDING>). The burden is on the plaintiff to provide",6853,1097,3,case_hold_mc,holding that a contract must entitle the plaintiff to money damages in the event of the governments breach of that contract,holding that a construction contractor is entitled to recover profits upon breach of a partially performed contract but not the same amount as if the contract were completed because that amount must be reduced by the cost of completion,recognizing that the elements of a claim for breach of contract are 1 existence of a valid contract and 2 breach of the terms of that contract,holding that one method of computing damages for a breach of contract is the contract price less the reasonable cost of completion,holding that the measure of damages for the breach of a contract of sale where no fraud is shown is the difference between the contract price and the market price of the goods on the date of the breach
10,"vehicle for accomplishing this goal a sedimentation control statute. Rather, the clear intent and purpose of N.C. Gen. Stat. § 113A-57(1) is to control sedimentation pollution in the waters of this State, and particularly in trout streams. Further, the issue of whether N.C. Gen. Stat. § 113A-57(1) prevented activities “on, over, or under” a trout stream was abandoned by petitioners before the trial court. This ruling by the trial court was not assigned as error to this Court, and is thus not before this Court. N.C.R. App. P. 10(a) (“[T]he scope of review on appeal is confined to a consideration of those assignments of error set out in the record on appeal . . . .”); Atlantic Coast Mech., Inc. v. Arcadis, Geraghty & Miller ofN.C., Inc., 175 N.C. App. 339, 346, 623 S.E.2d 334, 340 (2006) (<HOLDING>). The second assumption made by the majority is",7708,1235,3,case_hold_mc,holding that because the appellant did not present a question before a hearing examiner or district council the question was not properly before this court,holding that the putative noteholder lacked standing to foreclose because mers lacked authority to assign the note though it arguably had authority to assign the mortgage,holding that an issue was not properly before the court on appeal because the trial court did not have the opportunity to make any findings of fact regarding it,holding that because plaintiff failed to assign error to the dismissal of one its claims that issue was not properly before this court,holding issue not properly before the appellate court where appellant fails to demonstrate where in the record an issue was raised in the district court
