question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,What is the name of the court that decided the case Singh v. Holder?,5th,1626,243,caselaw_synthetic_extractive
2,Court,See,2401,361,caselaw_synthetic_extractive
3,What is the year of the decision in the case of Adams v. Union Carbide Corp.?,1984,5000,774,caselaw_synthetic_extractive
4,What is the name of the case that held that pension payments are predominantly rewards for continuous employment with the same employer?,Alabama Power,10431,1628,caselaw_synthetic_extractive
5,What is the name of the case that stands for the proposition that statutes governing multi-jurisdictional agreements must be strictly complied with to ensure the validity of the agreement?,Boswell,12295,1926,caselaw_synthetic_extractive
6,What is the year in which the case Gen. Motors Corp. v. Romein was decided?,1992,14729,2319,caselaw_synthetic_extractive
7,"See United States v. Frady, 456 U.S. 152, 170, 102 S.Ct. 1584, 71 L.Ed.2d 816 (1982) (emphasis in original).","456 U.S. 152, 170, 102 S.Ct. 1584, 71 L.Ed.2d 816 (1982) (emphasis in original)",15906,2510,caselaw_synthetic_extractive
8,"See United States v. Burke, 633 F.3d 984, 987 (10th Cir.2011).","633 F.3d 984, 987 (10th Cir.2011)",16771,2636,caselaw_synthetic_extractive
9,15 U.S.C. § 78u-4(b)(2) is cited for the requirement of,scienter,31403,5011,caselaw_synthetic_extractive
10,The required state of mind is either that the defendant acted intentionally or with,deliberate recklessness,31613,5048,caselaw_synthetic_extractive
11,"See Bradley, 65 N.C. App. at 363, 309 S.E.2d at 513.",...,34121,5458,caselaw_synthetic_extractive
12,Fed. R.Evid. 801(d)(2)(D),...,34121,5458,caselaw_synthetic_extractive
13,What is the citation for the case In re Parkwood Realty Corp.?,"157 B.R. 687, 689 (Bankr.W.D.Wash.1993)",47045,7543,caselaw_synthetic_extractive
14,How much money had Charles spent on necessities to 'get back to where [he] could just exist' in the marital home?,"$3,700",47401,7599,caselaw_synthetic_extractive
15,"What is the name of the case where the court held that ""[a]s to the proof of value, there is no better way of showing the market value of any article than the price at which it and others of its class are being offered and sold on the market.""",Robinson v. State,62606,10077,caselaw_synthetic_extractive
16,"What is the name of the rule that states: ""Upon written demand of the attorney for the government stating the time, date, and place at which the alleged offense was committed, the defendant shall serve within ten days, or at such different time as the court may direct, upon the attorney for the government a written notice of the defendant's intention to offer a defense of alibi.""",Fed.R.Crim.P. 12.1(a),64213,10366,caselaw_synthetic_extractive
17,City of Los Angeles v. David,"538 U.S. 715, 123 S.Ct. 1895, 155 L.Ed.2d 946 (2003)",77393,12533,caselaw_synthetic_extractive
