question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
1,What does DBMS stand for?,database management system,2,2,Database,squad_extractive
2,What is the purpose of a DBMS?,"to allow the definition, creation, querying, update, and administration of databases",209,32,Database,squad_extractive
3,How are DBMSs classified?,according to the database model that they support,657,100,Database,squad_extractive
4,What is the most popular DBMS?,SQL language,820,126,Database,squad_extractive
5,How is data accessed?,"by a ""database management system"" (DBMS)",1037,163,Database,squad_extractive
6,A DBMS consists of what?,an integrated set of computer software,1092,171,Database,squad_extractive
7,How much data can a DBMS store?,large quantities,1404,221,Database,squad_extractive
8,What is used to recover data if disks suffer a failure?,RAID,1708,264,Database,squad_extractive
9,How can large quantities of data be accessed?,Hardware database accelerators,1810,284,Database,squad_extractive
10,What is required for a modern DBMS to function?,standard operating system,2154,336,Database,squad_extractive
11,How long can it take to create a DBMS?,thousands of human years,2532,392,Database,squad_extractive
12,Name three DBMSs that have been used since the 1970s.,"Adabas, Oracle and DB2",2618,404,Database,squad_extractive
13,How is the cost to create a DBMS distributed?,spread over a large number of users,2852,442,Database,squad_extractive
14,Name an example of a general-purpose DBMS.,an email system,3191,493,Database,squad_extractive
15,How are many databases accessed?,application software,3613,562,Database,squad_extractive
16,What is a way for programmers to use the DBMS?,wire protocol,3765,583,Database,squad_extractive
17,How do administrators work with the DBMS?,through dedicated interfaces,3920,603,Database,squad_extractive
18,Who created the relational model of DBMS?,Edgar F. Codd,4183,641,Database,squad_extractive
19,"Instead of using links, how was information found in a relational model?",by content,4281,656,Database,squad_extractive
20,What type of system in still prominent to this day?,relational systems,4600,705,Database,squad_extractive
21,When were DBMSs first used commercially?,mid-1960s,5044,769,Database,squad_extractive
22,Why was COBOL created?,Interest in a standard,5109,780,Database,squad_extractive
23,What group discovered COBOL?,Database Task Group,5242,803,Database,squad_extractive
24,When was the standard protocol completed?,1971,5351,818,Database,squad_extractive
25,What was the standard protocol called?,CODASYL approach,5443,833,Database,squad_extractive
26,What was the DBMS created by IBM called?,Information Management System (IMS),5593,858,Database,squad_extractive
27,What was the purpose of the IBM DBMS?,the Apollo program,5676,870,Database,squad_extractive
28,What was the name of Bachman's Turing Award presentation in 1973?,The Programmer as Navigator,6002,922,Database,squad_extractive
29,What is the classification of IMS?,hierarchical database,6064,932,Database,squad_extractive
30,How is data accessed in a table?,A linked-list system,6498,1004,Database,squad_extractive
31,How was the relational model able to improve over time?,without constant rewriting of links and pointers,7087,1103,Database,squad_extractive
32,What is the relationship called in a hierarchical model?,one-to-many,7224,1124,Database,squad_extractive
33,What is the relationship called in a navigational model?,many-to-many,7293,1132,Database,squad_extractive
34,What is a third type of model that can be combined with heirarchical and navigation models?,tabular,7459,1155,Database,squad_extractive
35,How is a database system frequently used?,to track information about users,7626,1183,Database,squad_extractive
36,How is information stored in a navigational system?,in a single record,7790,1208,Database,squad_extractive
37,What happens to blank data fields in a navigational system?,not be placed in the database,7840,1217,Database,squad_extractive
38,How is information stored in a relational system?,normalized into a user table,7917,1231,Database,squad_extractive
39,How is information accessed in a relational model?,"a ""key""",8243,1286,Database,squad_extractive
40,What is a key used for?,uniquely defining a particular record,8252,1288,Database,squad_extractive
