question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
1,What is a gramophone or 'vinyl' record?,analogue sound storage medium,113,19,Gramophone_record,squad_extractive
2,Where does the groove on a vinyl record typically start?,near the periphery,280,44,Gramophone_record,squad_extractive
3,What are common diameters found in phonograph records?,"12"", 10"", 7""",409,66,Gramophone_record,squad_extractive
4,What does LP stand for when it comes to time capacity?,long playing,582,97,Gramophone_record,squad_extractive
5,What was the primary use of a phonographic disc record?,music reproduction,906,150,Gramophone_record,squad_extractive
6,From the 1990s to 2010s who was the primary consumer of vinyl records?,disc jockeys (DJ)s,1475,245,Gramophone_record,squad_extractive
7,What is the niche market of phonograph record fans known as?,audiophiles,1568,262,Gramophone_record,squad_extractive
8,Approximately how many phonograph records were sold in 2014?,9.2 million,1659,277,Gramophone_record,squad_extractive
9,By whom was the phonautograms patented?,Léon Scott,1840,308,Gramophone_record,squad_extractive
10,In what year was phonautograms patented?,1857,1854,311,Gramophone_record,squad_extractive
11,What was the original intent of the phonautograph?,visual analysis,1975,331,Gramophone_record,squad_extractive
12,In what years where phonautograms converted to audible sound?,2000s,2043,343,Gramophone_record,squad_extractive
13,What year were the earliest known recordings of sound?,1857,2338,392,Gramophone_record,squad_extractive
14,In what year did Thomas Edison invent the phonograph?,1877,2398,402,Gramophone_record,squad_extractive
15,How did the phonograph differ from the phonautograph?,capable of both recording and reproducing sound,2476,413,Gramophone_record,squad_extractive
16,What was unique about Einsteins invention?,reproducing sound,3473,565,Gramophone_record,squad_extractive
17,At what era was the recorded sound market introduced?,1880s,4073,662,Gramophone_record,squad_extractive
18,What was an issue found with Berliner's records initially? ,poor sound quality,4882,785,Gramophone_record,squad_extractive
19,Where is the museum dedicated to Berliner located?,Montreal,5392,860,Gramophone_record,squad_extractive
20,What disc format was the least fragile prior to 1919?,Amberol cylinder,5704,909,Gramophone_record,squad_extractive
21,What was the playing surface of the blue amerbol cylinder discs made of?,celluloid,5877,940,Gramophone_record,squad_extractive
22,What was the name of the discs Edison introduced in 1909?,Blue Amberol cylinders,6057,967,Gramophone_record,squad_extractive
23,What format dominated the market in the late 1980s?,digital compact disc,6378,1017,Gramophone_record,squad_extractive
24,What were two drawback of early recordings?,Sensitivity and frequency range were poor,6687,1065,Gramophone_record,squad_extractive
25,How was the frequency response in early recordings?,very irregular,6757,1075,Gramophone_record,squad_extractive
26,How would one make to early recordings?,face in the recording horn,6884,1094,Gramophone_record,squad_extractive
27,What instruments did not record well?,Lower-pitched orchestral instruments,6912,1099,Gramophone_record,squad_extractive
28,What types of violins worked best with early recordings?,Stroh violins,7125,1129,Gramophone_record,squad_extractive
29,Were drums heard on early jazz recordings?,drums could be effectively used,7251,1146,Gramophone_record,squad_extractive
30,Where were loud instruments best placed for good sound quality?,farthest away from the collecting horn,7424,1174,Gramophone_record,squad_extractive
31,What was the item called that recorded the sounds?,collecting horn,7447,1178,Gramophone_record,squad_extractive
32,How far away has a trumpeter been known to stand?,fifteen feet,7741,1226,Gramophone_record,squad_extractive
33,What tool was used to improve sound quality in early recordings for special effects?,moveable platform,7883,1250,Gramophone_record,squad_extractive
34,What was an early took used to amplify sounds?,vacuum tubes,8192,1295,Gramophone_record,squad_extractive
35,How could the sounds produced by Western Electric be described?,"fuller, clearer and more natural",8402,1324,Gramophone_record,squad_extractive
36,What was a drawback of early home recording systems?,high cost,8997,1413,Gramophone_record,squad_extractive
37,What was the initial cost range of early recording devices?,US$95 to US$300,9317,1460,Gramophone_record,squad_extractive
38,What options were available that effected the cost of the Victor Orthophonic Victorla?,cabinetry,9347,1465,Gramophone_record,squad_extractive
39,What was the typical weekly pay of a worker in 1925?,$20,9484,1488,Gramophone_record,squad_extractive
40,What materials were discs made of in 1889-1894?,hard rubber,9576,1502,Gramophone_record,squad_extractive
41,What was the standard material for discs around 1895?,a shellac-based compound,9602,1506,Gramophone_record,squad_extractive
42,What material is used in order to release the vinyl records from their molds?,lubricant,10133,1590,Gramophone_record,squad_extractive
43,What was the thin translucent plastic most successfully used to make discs called?,Durium,11760,1846,Gramophone_record,squad_extractive
44,What was a major downfall of the success of Durium records?,Great Depression,12011,1889,Gramophone_record,squad_extractive
45,What are most 78 rpm records made of?,shellac compounds,12330,1944,Gramophone_record,squad_extractive
46,What year was the Victrolac compound released?,1931,12467,1966,Gramophone_record,squad_extractive
47,What material was used by RCA Victor for special purpose records?,vinyl-based Victrolac compound,12501,1971,Gramophone_record,squad_extractive
48,What were advantages of vinyl in the 1930's?,"light weight, relative unbreakability and low surface noise",12645,1992,Gramophone_record,squad_extractive
49,What was a downfall of ordinary 78 rpm vinyls in household house?,higher cost,12866,2026,Gramophone_record,squad_extractive
50,What was Metrolite and Sav-o-flex materials primarily used for?,children's records,13799,2173,Gramophone_record,squad_extractive
51,How small were the earliest discs released?,12.5 cm,13963,2199,Gramophone_record,squad_extractive
52,How long could a recording be on a 10 inch disc in the 1903?,four to five minutes of music per side,14362,2265,Gramophone_record,squad_extractive
53,What was one requirement issue with discs popular in Britain?,modification of the equipment,14784,2334,Gramophone_record,squad_extractive
54,What factors would effect playing time of a phonograph?,turntable speed and the groove spacing,14872,2348,Gramophone_record,squad_extractive
55,What was the playing time common in the early 20th century?,two minutes,14977,2366,Gramophone_record,squad_extractive
56,What was the recording time available on a 12 inch disc?,three and a half minutes,15104,2387,Gramophone_record,squad_extractive
57,How many sides of a disc commonly held a recording?,two sides,16306,2582,Gramophone_record,squad_extractive
58,What was a way musicians got sounds such short recording times?,release a set of records,16402,2600,Gramophone_record,squad_extractive
59,What was a typical recording time of a song in 1948?,about 3:30,16889,2685,Gramophone_record,squad_extractive
60,On which label did Frank Sinatra release his recording of Soliloquy?,Columbia's Masterwork label,17215,2741,Gramophone_record,squad_extractive
61,When were albums said to be pioneered?,1909,17545,2799,Gramophone_record,squad_extractive
62,What was one of the very first albums released?,Nutcracker Suite by Tchaikovsky,17571,2804,Gramophone_record,squad_extractive
63,What was unique about Odeon's 1909 release of the Nutcracker Suite?,4 double-sided discs in a specially designed package,17606,2809,Gramophone_record,squad_extractive
64,What was one of the first releases with a photo on the cover?,The Mikado (Gilbert & Sullivan),18027,2880,Gramophone_record,squad_extractive
65,What were early record album covers made of?,empty sleeves with a paperboard or leather cover,18105,2892,Gramophone_record,squad_extractive
66,What sizes were record album covers available in?,10-inch and 12-inch sizes,18341,2932,Gramophone_record,squad_extractive
67,How were record album covers intended to be stored?,upright,18497,2960,Gramophone_record,squad_extractive
68,What was the purpose of record album covers?,protecting them,18570,2972,Gramophone_record,squad_extractive
69,What is typically found on the front cover of an album?,artwork,18750,3001,Gramophone_record,squad_extractive
70,How may records were commonly found in an album?,three or four,18843,3018,Gramophone_record,squad_extractive
71,How many songs did most albums contain?,six or eight,18894,3027,Gramophone_record,squad_extractive
72,What are reasons for recent releases of 78 rpm speed vinyls?,collectable or nostalgia purposes,19112,3070,Gramophone_record,squad_extractive
73,What is a benefit of newer releases of 78 rpm speed vinyls?,higher-quality audio playback,19169,3079,Gramophone_record,squad_extractive
