question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,Who was named European player of the year?,AC Milan's Brazilian midfielder Kaka,17,4,newsqa_extractive
2,What player was Kaka chosen ahead of?,Cristiano Ronaldo,459,68,newsqa_extractive
3,Who was the AC  Milan player chosen ahead of?,Cristiano Ronaldo,459,68,newsqa_extractive
4,Who finished third?,Lionel Messi,517,74,newsqa_extractive
5,What player finished third?,Lionel Messi,517,74,newsqa_extractive
6,Who finishes third?,Lionel Messi,517,74,newsqa_extractive
7,What are the names of the Chinese taikonauts?,Yang Liwei,1462,242,newsqa_extractive
8,What was the first Chinese man in space?,In 2003 Yang Liwei became a national hero when he became the,1525,253,newsqa_extractive
9,"What Chinese ""taikonauts""  talk to CNN?",Zhai Zhigang,1643,275,newsqa_extractive
10,"What are the names of the Chinese ""taikonauts?""",Zhai Zhigang,1643,275,newsqa_extractive
11,First Chinese to conduct what kind of walk?,spacewalk.,1699,285,newsqa_extractive
12,how many killed monday,At least seven Iraqis,2573,433,newsqa_extractive
13,Near what revered shrine was the bomb?,Imam Musa al-Kadhim,2754,463,newsqa_extractive
14,What was the name of the shrine?,Imam Musa al-Kadhim,2754,463,newsqa_extractive
15,How many days of attacks have there been?,third straight,3168,533,newsqa_extractive
16,when did 32 die,"On Monday,",3254,546,newsqa_extractive
17,What was held Monday night?,The induction ceremony,4385,724,newsqa_extractive
18,Where is the induction ceremony?,Waldorf Astoria Hotel in New York.,4443,734,newsqa_extractive
19,Who is choosing the inductees?,voting committee of the foundation.,4817,795,newsqa_extractive
20,Who chose the voting commitee?,committee of the foundation.,4824,796,newsqa_extractive
21,When are artists eligible?,25 years after their first recording is released.,4874,803,newsqa_extractive
22,When are artist eligible?,25 years after their first recording is released.,4874,803,newsqa_extractive
23,Where is the Rock and Roll Hall of Fame?,"Cleveland, Ohio.",5031,830,newsqa_extractive
24,What people recieved exposure to the radiation,17 U.S. Navy helicopter crew members,5422,891,newsqa_extractive
25,What did the navy say the soap and water would do,No further contamination was detected after the crew members washed with,5586,916,newsqa_extractive
26,Washing with what removed the radioactivity?,"soap and water,",5659,927,newsqa_extractive
27,What fleet moves ships and planes away,U.S. 7th,5726,939,newsqa_extractive
