question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
11,"maritime law [D.E. 21 at 5-8]. The Court has already determined that Plaintiffs claims against Norwegian fall within the Court’s admiralty jurisdiction, as Plaintiff has conceded [D.E. 23 at 7-9]. Torts committed within the Court’s admiralty jurisdiction are governed by maritime law. See Kermarec v. Compagnie Generole Transatlantique, 358 U.S. 625, 628, 79 S.Ct. 406, 3 L.Ed.2d 550 (1959). For this reason, Plaintiff’s claims against Norwegian must be based on maritime law; and to the extent that Plaintiff seeks to assert a negligence claim against Norwegian based on premises liability or any other theory of negligence under Florida law, this claim must be dismissed. See, e.g., Stewart-Patterson v. Celebrity Cruises, Inc., No. 12-20902-CIV, 2012 WL 2979032, at *2 (S.D.Fla. July 20, 2012) (<HOLDING>). To state a negligence claim under maritime",8574,1400,4,case_hold_mc,holding that nonpecuniary damages created under florida law were available in an admiralty action,holding claim is not cognizable,holding claim is cognizable,recognizing that the seventh amendment applies to admiralty claim that is cognizable at law,holding that a claim based on a cruise lines negligent mode of operation under florida law is not cognizable under federal admiralty law
12,"or otherwise resolved and are not at issue in this appeal. 2 . We have omitted internal quotation marks, alterations, and citations here and throughout this opinion, unless otherwise noted. 3 . In light of this holding, we need not address the parties’ arguments concerning the district court’s additional grounds for granting DirecTV’s motion, that the phone calls were not ""in or affecting commerce.” 4 . In its reply brief, Exclaim argues DirecTV did not satisfy this burden because it demonstrated total profits, while the statute should be inteipreted to require a plaintiff to show profits relating to the infringing activity. Because that argument is raised for the first time in the reply brief, we do not consider it. See Cavallo v. Star Enter., 100 F.3d 1150, 1152 n.2 (4th Cir. 1996)",9433,1531,0,case_hold_mc,holding that an issue first argued in a reply brief is not properly before a court of appeals,holding issues raised for the first time in a reply brief are not properly before this court,holding that issue raised for the first time in reply brief was waived,holding that this court will not address the merits of an issue presented for the first time in a reply brief,holding an appellant may not use the reply brief to argue issues not argued in the initial brief
13,"on § 101 ineligibility). Joining the fray, I turn to the first step in the inquiry: is the ’731 patent directed to an abstract idea? Claim 1 of the ’731, which is representative of the asserted claims, is directed to the receipt, storage, and processing of electronically stored information (“ESI”) in a broadly defined computing environment, and to specific types of processing performed in that environment. See ’731 patent at col. 20:25-60. Plaintiff does not appear to dispute that the receipt, storage, and processing of ESI are abstract concepts. Indeed, the Federal Circuit held in Content Extraction & Transmission LLC v. Wells Fargo Bank, Nat. Ass’n, 776 F.3d 1343 (Fed. Cir. 2014), that claims drawn to similarly generic computing functions were directed to abstract ideas. Id. at 1348 (<HOLDING>). Plaintiff argues, however, that the asserted",10234,1664,1,case_hold_mc,holding that trial court should not have prevented expert from testifying as to his opinion that had echocardiogram been performed it would have shown cardiac tamponade to require testimony based only on tests actually performed would eviscerate the evidence necessary in failuretodiagnose cases,holding that data collection recognition and storage were wellknown concepts that humans have always performed,holding that the proper measure of damages was the present value of all unaccrued payments that the plaintiff would have received if the contract had been performed,holding that statement were the low cost commercial collection experts was puffery because any implication that services were superior to that of the competition was merely general in nature,holding that claims alleging prosecutorial misconduct which were based on facts in the record could have and should have been raised on direct appeal and were thus not cognizable in postconviction proceedings
14,"as Assistant Inspector General for Investigations, Holland had been given the authority to review the allegations against Vickers and make the ultimate decision to keep her or fire her. Without more than what Vickers has offered as evidence, we cannot- see how a reasonable jury might find a retaliatory motive at work in Holland’s decision. Vickers’ retaliation claim is further undermined by the fact that even though it was Holland who fired her, Bedwell was the focus of her discrimination claims. Vickers failed to put on any evidence to show that Holland’s decision was in any way influenced by Bedwell, who had retired before Vickers’ refusal to sign the releases in April 2001 that triggered her firing. See, e.g., Griffin v. Wash. Convention Ctr., 142 F.3d 1308, 1311-12 (D.C.Cir.1998) (<HOLDING>). Nor can Vickers’ Title VII claims draw",11094,1800,2,case_hold_mc,holding that a common employer and administrator does not necessarily influence the administrators decision,holding that the relevant time is the time of the employment decision,holding that subordinates bias is only relevant where the ultimate decision maker is not insulated from the subordinates influence,holding that it is the conduct required to obtain a conviction rather than the consequences resulting from the crime that is relevant,holding that the relevant question is whether the courts decision deprived the petitioner of his right to place before the sentencer relevant evidence in mitigation of punishment
15,"met where kayakers fell overboard and a rescue mission was attempted, because the “efficacy of search-and-rescue operations has a direct effect on the health and lives of seamen”). The second prong, which we have interpreted broadly, likewise is easily met. In Gruver, 489 F.3d at 984-86, for instance, a seaman was assaulted by a former maritime employer while the seaman slept in his ship, docked at a pier. The origin of the dispute lay in allegedly unpaid wages by the former employer. Id. We held that the lens through which to examine the relevant activity was the underlying wage dispute; because that dispute concerned maritime wages, the second prong was met. Id.; see also Mission Bay Jet Sports, LLC v. Colombo (In re Mission Bay Jet Sports, LLC), 570 F.3d 1124, 1129 (9th Cir.2009) (<HOLDING>). The activity here, whether characterized as a",11947,1938,1,case_hold_mc,holding that the locality requirement for admiralty jurisdiction was met only to the extent that the claims arose from exposures that occurred on navigable waters,holding that a jetski injury met the second prong because the activity in question  operating a vessel in navigable waters  has a maritime connection,holding that federal maritime law and not state law applies to all actions for wrongful death in navigable state waters,holding that wetlands adjacent to navigable waters are included in the term territorial waters,holding that platform workers death caused by an explosion on a platform bore no significant relation to maritime law even though the death occurred while the worker was located on a vessel in navigable waters
16,"is progressing in functional math, and is interacting socially with staff and peers in ways she never demonstrated at Sharpe.” Id. at 27. Ms. Mattson’s testimony assesses Sharpe only in comparison to Kennedy. The EHA, however, requires the District to provide Ann Marie with an appropriate education, not the best education possible. See Hendrick Hudson Dist. Bd. of Ed. v. Rowley, 458 U.S. 176, 199, 102 S.Ct. 3034, 3047, 73 L.Ed.2d 690 (1982) (“[T]o require ... the furnishing of every special service necessary to maximize each handicapped child’s potential is, we think, further than Congress intended to go.”). As we have noted, however, “the [EHA] simply does not place the comparative question before the court.” Knight by Knight v. District of Columbia, 877 F.2d 1025, 1030 (D.C.Cir.1989) (<HOLDING>). In granting the temporary restraining order",12806,2081,4,case_hold_mc,holding this court may affirm on any grounds supported by the record even if different from the district courts grounds,holding that although that the district court erred in finding that plaintiffs lacked standing the appellate court may nonetheless proceed to consider the district courts determination that plaintiffs failed to state a claim upon which relief may be granted,holding that the district court erred in not making an inequitable conduct determination prior to ruling on the exceptional case issue,holding the trial court erred in not charging the jury that a defendant had the burden of proving the affirmative defense of comparative negligence,holding that the district court erred in overturning on comparative grounds the hearing officers noncomparative determination that the public school was an appropriate placement
17,"a limited right in the secured creditor to the sale proceeds of the licenses. Id. at 380. Her decision not to recognize even such a circumscribed right, therefore, was based upon an implicit assumption — and in the bankruptcy court’s view, an erroneous one — that broadcasting licenses do not qualify as property of the estate. Id. We decline to adopt the rationale of Ridgely for two reasons. First, contrary to Ridgely’s interpretation, Judge Crabb did not reject the notion that a broadcasting license may fall within the broad range of assets that qualify as property of the estate. Indeed, she expressly assumed that it did constitute property of the estate. See 138 B.R. at 576 (citing In re Fugazy Express, Inc., 114 B.R. 865 (Bankr.S.D.N.Y.1990), aff'd, 124 B.R. 426 (S.D.N.Y.1991) (<HOLDING>), appeal dismissed for want of jurisdiction,",13666,2216,3,case_hold_mc,holding that a professionals license is a protected property interest,holding that a debtors interest in a tenancy by the entirety is property of the bankruptcy estate under section 541 because of debtors undivided present interests in the use possession income and right of survivorship of the property,holding that funds held in escrow are property of the estate only to the extent of the debtors independent right to that property,holding that the debtors interest in a broadcasting license constitutes property of the estate,holding that a broadcasting license was property of the estate but not subject to a security interest
18,"participate in the sex-offender treatment program violated his Fifth Amendment privilege against self-inerimi-nation. Id. at 792. .The supreme court disagreed and held that delaying Morrow’s supervised release date was not a sufficient “compulsion” to implicate the Fifth Amendment. Id. Fo-cussing on the “nature of the compulsion,” the supreme court concluded: Morrow had a choice between treatment and confinement for a larger portion of his sentence, and that choice does not rise to the level of compulsion necessary in order to constitute a Fifth Amendment violation. Id. (quotation omitted). The court went on to explain an “important distinction” exists between being released from prison earlier than the time ordered in one’s sentence and losing one’s freedom when one is (1996) (<HOLDING>). Thus, we conclude the trial court violated",14518,2355,4,case_hold_mc,holding that qualified immunity is not merely immunity from damages but also immunity from suit,recognizing that  ejquity will not enjoin a criminal prosecution solely to prevent such a prosecution ,recognizing that under texas law governmental immunity embraces two principles immunity from liability and immunity from suit,holding civil action cannot be joined to a criminal appeal,holding a probationer cannot be forced to incriminate himself without first receiving immunity from criminal prosecution as a result thereof
19,"of any act which is within the scope of the lawful duty or authority of that officer, ... or who knowingly resists or obstructs the service or execution by any authorized person of any civil or criminal process or order of any court, commits a simple misdemeanor---However, if a person commits an interference with official acts, as defined in this subsection, and in so doing inflicts bodily injury other than serious injury, that person commits an aggravated misdemeanor. Iowa Code § 719.1(1). Because an aggravated misdemeanor under Iowa law carries the possibility of a two-year prison sentence, see Iowa Code § 903.1(2), it qualifies as a “prior felony conviction” for purposes of § 4B1.1, see USSG § 4B1.2, comment, (n.1). See United States v. Postley, 449 F.3d 831, 832 (8th Cir.2006) (<HOLDING>). To convict Malloy under section 719.1(1), a",15368,2483,0,case_hold_mc,holding that an aggravated misdemeanor conviction under section 7191 is a felony for purposes of assessing criminal history points under ussg  4a12c,holding that conduct designated as a felony under state law but as only a misdemeanor under the controlled substances act does not qualify as an aggravated felony,holding that drug felony under state law can constitute an aggravated felony for federal sentencing guidelines purposes even if the same conduct would not constitute a felony under federal law,holding that a felony conviction in new york state court for possession of cocaine constituted an aggravated felony where the conviction would have also been punishable under the controlled substance act even though the crime would have only constituted a misdemeanor under federal law,holding that conviction under  2702a3 or 4 is an aggravated felony under  101a43f
20,"Vt. 351, 353-54, 779 A.2d 42, 45 (2001) (declining to reach question of whether there was an actual change in circumstances when child support order previously agreed to by the parties was more than a ten-percent deviation from the guidelines). ¶ 7. The family court suggested that our current interpretation of § 660(b) creates a potential for abuse: noncustodial parents could agree to pay child support which exceeds the guidelines one day only to return to court the next with a motion to modify based on the percent age difference between the stipulated amount and the guideline calculation. Courts in some other jurisdictions have interpreted rules similar to § 660(b) in a manner that attempts to avoid this potential evil. See, e.g., Flannery v. Flannery, 950 P.2d 126, 132 (Alaska 1997) (<HOLDING>). In arriving at our interpretation, we found",16223,2623,0,case_hold_mc,holding that a rule presuming a change of circumstances when the amount of child support ordered deviates more than fifteen percent from what would be owed under a current application of the guidelines does not apply if obligor agreed to the deviation,holding that the application of the guidelines in effect at sentencing rather than at the time of defendants conduct does not violate the ex post facto clause even if the current guidelines suggest a harsher sentence because the guidelines are only advisory not binding,holding trial court may consider social security disability dependency benefits received by the child and may deviate from the application of the child support guidelines if application of the guidelines is unjust or inappropriate,holding that the testimony of an obligor as to amount of payments was sufficient evidence to support findings of actual support paid,recognizing impact of child support guidelines
21,"Mut. Auto. Ins. Co. v. Dill, 108 A.3d 882, 885 (Pa. Super. Ct. 2015) (en banc) (“On appeal, we will not consider assignments of error that were not brought to the tribunal’s attention at a time at which the error could have been corrected or the alleged prejudice could have been mitigated.”), petition for allowance of appeal filed, No. 69 EAL 2015 (Pa. Feb. 11, 2015). The proposition is also well settled that a party may not raise for the first time an argument not previously made to a lower court by inserting the issue into a statement of matters complained of on appeal pursuant to Pa.R.A.P. 1925(b). “A party cannot rectify the failure to preserve an issue by proffering it in response to a Rule 1925(b) order.” Glenbrook Leasing Co. v. Beausang, 839 A.2d 437, 444 (Pa. Super. Ct. 2003) (<HOLDING>), aff’d per curiam, 584 Pa. 129, 870 A.2d 318",17082,2763,1,case_hold_mc,holding that an issue not raised on appeal is waived,holding under parap 302a issue not raised until after summary judgment was granted and then only in a statement of matters complained of on appeal was waived for purposes of appeal,holding that issue not raised in a statement filed pursuant to parap 1925b is waived for purposes of appeal,holding issue not raised in the bankruptcy court was waived on appeal,holding an issue not raised in the bankruptcy court was waived on appeal
22,"At 667. Wearly in fact supports the data owners here. Although the Third Circuit there found a pre-enforcement proceeding premature, it noted: In acting on [a] petition [by an agency for an order enforcing a subpoena] the district court’s role is not that of a mere rubber stamp, but of an independent reviewing authority called upon to insure the integrity of the proceeding. “The system of judicial enforcement is designed to provide a meaningful day in court for one resisting an administrative subpoena.” In the discharge of that duty, the court has the power to condition enforcement upon observance of safeguards to the respondent’s valid interests. Id. at 665 (citation omitted; footnote omitted). Cf. FTC v. Johns-Manville Corp., 1979-2 Trade Cas. ¶ 62,830 at 78,792-93 (D.Colo.1979) (<HOLDING>). The FTC has itself provided the “10 day",17941,2915,1,case_hold_mc,holding that ojrdinarily when a regulation is not promulgated in compliance with the apa the regulation is invalid however when equity demands the regulation can be left in place while the agency follows the necessary procedures citation omitted,holding that schreiber was not controlling in an ftc subpoena enforcement action because in schreiber the fcc acted pursuant to a validly promulgated regulation while the ftc had not adopted such a rule regarding the confidentiality of subpoenaed material,holding that the claim must be based upon the implementation or execution of a policy statement ordinance regulation or decision officially adopted and promulgated by that bodys officers,holding that taxpayer who is the target but not the recipient of an administrative subpoena pursuant to 26 usc  7602 may challenge the subpoena,holding that procedures that are implicit and incidental to procedures otherwise explicitly provided for in a properly adopted rule or regulation do not require further codification by a further adopted rule or regulation and to hold otherwise belies statutory intent   and that such an argument based on the lack of a rule or regulation to cover every step of the testing procedures  is not only speculative and theoretical but also hypertechnical
23,"future dangerousness is placed at issue during the penalty phase of a capital trial, and state law prohibits the defendant from being released on parole, “due process requires that the sentencing jury be informed that the defendant is parole ineligible.” Id. at 156, 114 S.Ct. 2187. A majority of the High Court reiterated this principle in Shafer v. South Carolina, 532 U.S. 36, 121 S.Ct. 1263, 149 L.Ed.2d 178 (2001), stating that when a capital defendant’s future dangerousness is at issue and state law precludes the defendant from being paroled, the jury must be advised of the defendant’s parole ineligibility through a jury instruction or closing arguments of counsel. Id. at 39, 121 S.Ct. 1263. See also Kelly v. South Carolina, 534 U.S. 246, 248, 122 S.Ct. 726, 151 L.Ed.2d 670 (2002) (<HOLDING>). In the ease at bar, the prosecutor placed",18792,3051,3,case_hold_mc,holding district court erred in relying on authority other than that of the supreme court of the united states in its analysis under  2254d,recognizing that the supreme court has indicated that affirmative misconduct is a prerequisite to a finding of estoppel against the united states,recognizing that where a state prisoner declines to pursue certiorari in the united states supreme court that petitioners conviction is not final  until  after the time for filing a petition for certiorari with the supreme court has passed,recognizing that the united states supreme court reiterated the simmons holding in shafer,recognizing federal constitutional claim against the united states
24,"required then&emdash;and all we require now&emdash;is that the employer show that it established a § 207(k) work period and that the § 207(k) work period was regularly recurring. Id. (citations omitted). Specific reference to § 207(k) is not necessary to satisfy this standard. Consistent with our sister circuits, we decline to require more of employers to qualify for the § 207(k) exemption. See Rosano v. Twp. of Teaneck, 754 F.3d 177, 187-88 (3d Cir. 2014); Calvao v. Town of Framingham, 599 F.3d 10, 16-17 (1st Cir. 2010); Brock v. City of Cincinnati, 236 F.3d 793, 810 (6th Cir. 2001); Freeman v. City of Mobile, 146 F.3d 1292, 1297 n.3 (11th Cir. 1998); Spradling, 95 F.3d at 1505; Barefield, 81 F.3d at 710; see also Milner v. Hazelwood, 165 F.3d 1222, 1223 (8th Cir. 1999) (per curiam) (<HOLDING>). The City has satisfied the criteria for",19647,3193,3,case_hold_mc,holding that no liberty interest was implicated where the public reason for employees dismissal was that their services did not meet the expectations of the public employer,holding that glc 152 15 provides that the only party immune from suit under the statute is the direct employer a special employer is not immune because the special employer is not liable for the payment of workers compensation and there was no agreement between the direct employer and the special employer that the special employer would be liable for the payment of such compensation,holding that defendant need not establish that he was not engaged in unlawful activity under section 776012,holding that employer need not establish the exemption through public declaration,holding that insurance company administering employerprovided disability plan was not place of public accommodation under ada because employees received their benefits through employment not through a public accommodation
