question_id,question,answer,evidence_char_pos,evidence_word_pos,source_title,type
1,Who was thought to have founded Cork?,Saint Finbarr,64,10,Cork_(city),squad_extractive
2,When was Cork believed to have been founded?,6th century,85,14,Cork_(city),squad_extractive
3,When did Viking travelers establish a trading post in Cork?,some point between 915 and 922,134,22,Cork_(city),squad_extractive
4,What did the Norsemen provide to the monastery?,otherwise unobtainable trade goods,493,75,Cork_(city),squad_extractive
5,Who granted Cork's charter?,Prince John,613,93,Cork_(city),squad_extractive
6,What kind of protection did Cork have?,fully walled,673,105,Cork_(city),squad_extractive
7,What parts of Cork's defense remain today?,some wall sections and gates,691,108,Cork_(city),squad_extractive
8,What would citizens of Cork pay to neighboring lords in order to prevent them from attacking their city?,Black Rent,992,158,Cork_(city),squad_extractive
9,Where is the present city of Cork located geographically?,"between the Barony of Barrymore to the east, Muskerry East to the west and Kerrycurrihy to the south",1250,202,Cork_(city),squad_extractive
10,Who controlled Cork's municipal government?,"12–15 merchant families, whose wealth came from overseas trade with continental Europe",1408,228,Cork_(city),squad_extractive
11,How many citizens were origionally in Cork?,"about 2,100",1615,263,Cork_(city),squad_extractive
12,When did the plague hit Cork?,1349,1664,272,Cork_(city),squad_extractive
13,What caused the deaths of half of Cork's citizens?,Black Death,1726,283,Cork_(city),squad_extractive
14,Who tried to recruit citizens of Cork to overthrow Henry VII?,Perkin Warbeck,1825,303,Cork_(city),squad_extractive
15,What is the weather like in Cork?,mild and changeable with abundant rainfall and a lack of temperature extremes,2388,404,Cork_(city),squad_extractive
16,"If you are going to farm in Cork, what should you be aware of?",lies in plant Hardiness zone 9b,2472,417,Cork_(city),squad_extractive
17,Who keeps a weather station in Cork?,Met Éireann,2505,423,Cork_(city),squad_extractive
18,Why can temperatures differ so much between the city of Cork and the weather station maintained at the airport? ,the airport is at an altitude of 151 metres (495 ft),2637,445,Cork_(city),squad_extractive
19,Where are some weather stations near Cork?,UCC and Clover Hill,2834,480,Cork_(city),squad_extractive
20,How much precipitation does Cork usually receive?,"1,227.9 millimetres (4.029 ft)",2956,504,Cork_(city),squad_extractive
21,How long does snow hang around in Cork?,2 days,3161,542,Cork_(city),squad_extractive
22,What is the atmosphere typically like in Cork?,foggy,3508,605,Cork_(city),squad_extractive
23,How many foggy days does Cork usually have per year?,average of 97,3528,609,Cork_(city),squad_extractive
24,Which Hollywood actress first began in Cork at the Corcadorca Theatre Company?,Cillian Murphy,4078,701,Cork_(city),squad_extractive
25,What is a major dance venue in Cork?,the Firkin Crane (capacity c.240),4350,738,Cork_(city),squad_extractive
26,What are someplaces that you could study drama and therter in Cork?,Cork Academy of Dramatic Art (CADA) and Graffiti Theatre Company,4389,744,Cork_(city),squad_extractive
27,WHat are some festivals or events of note in Cork?,"the Cork Jazz Festival, Cork Film Festival, and Live at the Marquee",4459,755,Cork_(city),squad_extractive
28,Where is a good place to find dramatic plays all year in Cork?,The Everyman Palace Theatre (capacity c.650) and the Granary Theatre (capacity c.150),4535,768,Cork_(city),squad_extractive
29,Which famous quartet calls Cork it's home?,RTÉ Vanbrugh Quartet,4696,794,Cork_(city),squad_extractive
30,Which group members of The High Llamas are from Cork?,Cathal Coughlan and Sean O'Hagan,4901,825,Cork_(city),squad_extractive
31,Which major opera singers were born in Cork?,"Cara O'Sullivan, Mary Hegarty, Brendan Collins, and Sam McElroy",4992,841,Cork_(city),squad_extractive
32,What are the main attractions in Cork?,"Cork Opera House (capacity c.1000), Cyprus Avenue, Triskel Christchurch, the Roundy, the Savoy and Coughlan's",5156,870,Cork_(city),squad_extractive
33,Who runs the underground music scene in Cork?,Plugd Records,5325,892,Cork_(city),squad_extractive
34,What are 2 major cultural influences of Cork?,"Huguenot communities in the 17th century, through to Eastern European communities",5412,904,Cork_(city),squad_extractive
35,What things show Corks diverse culural background?,multi-cultural restaurants and shops,5604,935,Cork_(city),squad_extractive
36,When did Cork begin to see people from Russia and Lithuania immigrating to their city?,late 19th century,5876,971,Cork_(city),squad_extractive
37,What types of religions can be found in Cork?,"various Christian churches, as well as a mosque",6209,1021,Cork_(city),squad_extractive
38,How do the Catholic churches handle the diverse languages of Cork?,"masses around the city are said in Polish, Filipino, Lithuanian, Romanian and other languages, in addition to the traditional Latin and local Irish and English",6272,1031,Cork_(city),squad_extractive
39,What sets the Cork accent apart from other Irish accents?,"Patterns of tone and intonation often rise and fall, with the overall tone tending to be more high-pitched",6595,1080,Cork_(city),squad_extractive
40,Where did Cork get pieces of its language from?,at home and abroad,6977,1140,Cork_(city),squad_extractive
41,What is the name of the English dialects that are written and spoken in Cork?,rhoticity,7041,1151,Cork_(city),squad_extractive
42,"What is the pronunciation of the Irish ""r"" called?",rhoticity,7041,1151,Cork_(city),squad_extractive
43,What did Cork Campus Radio change to?,UCC 98.3FM,7352,1203,Cork_(city),squad_extractive
44,Is there a Christian radio station in Cork?,Life 93.1FM,7427,1214,Cork_(city),squad_extractive
45,What are some pirate radio stations that were based in Cork?,South Coast Radio and ERI,7658,1250,Cork_(city),squad_extractive
46,What nearby radio stations can be picked up in Cork?,Radio Kerry at 97.0 and WLR FM on 95.1,7834,1280,Cork_(city),squad_extractive
47,"WHich Irish newspaper has it's homebase in Cork, Ireland?",the Irish Examiner,7934,1299,Cork_(city),squad_extractive
48,What was the Irish Examiner's previous identity?,Cork Examiner,7967,1304,Cork_(city),squad_extractive
