question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,What has been blamed for the near miss?,"blustery weather,",18,4,newsqa_extractive
2,What did the plane do?,scraped its wing on the ground,64,10,newsqa_extractive
3,What did the Lufthansa scrape it's wing against?,on the ground,81,13,newsqa_extractive
4,What was the video about,the Lufthansa A320 as it attempts a landing,182,29,newsqa_extractive
5,did it recover,The plane recovered and landed safely,259,41,newsqa_extractive
6,The plane recovered and landed safely on which occasion?,"the second time around,",297,47,newsqa_extractive
7,What is the amateur video of?,showed the Airbus A320 teetering as it tried to land,413,65,newsqa_extractive
8,Amateur video is available for what?,the Airbus A320 teetering as it tried to land during the brutal winter storm on Saturday.,420,66,newsqa_extractive
9,What did Castro write about war?,"""With Obama, one can talk whenever he wants, because we're not preachers of violence or war,""",1543,266,newsqa_extractive
10,What did Castro write in his essay?,"""With Obama, one can talk whenever he wants, because we're not preachers of violence or war,""",1543,266,newsqa_extractive
11,What is Castro's brother's name?,Ra̼l,2030,350,newsqa_extractive
12,Who is skeptical of change in US policy?,some in Havana,2660,462,newsqa_extractive
13,What are some in Havana skeptical of?,that the impending change in leadership in the United States will translate in to a changed Cuban policy.,2696,467,newsqa_extractive
14,What are some in Havana skeptical about?,impending change in leadership in the United States will translate in to a changed Cuban policy.,2705,469,newsqa_extractive
15,Number of birds killed in the northwest to control bird flu?,"13,000",3011,521,newsqa_extractive
16,What did China kill?,"13,000 birds",3011,521,newsqa_extractive
17,How many birds did China kill to prevent disease?,"13,000",3011,521,newsqa_extractive
18,How many birds were killed?,"13,000",3011,521,newsqa_extractive
19,What is H5N1 also called?,"bird flu,",3096,536,newsqa_extractive
20,Where did the 500 fowl die?,in the Xinjiang Uygur Autonomous Region,3280,568,newsqa_extractive
21,What autonomous region is mentioned?,Xinjiang Uygur,3287,570,newsqa_extractive
22,What did the fowl test positive for?,"the H5N1 virus,",3340,577,newsqa_extractive
23,When did China confirm its sixth case of bird flu?,"late January,",3408,587,newsqa_extractive
24,What started the crash?,tractor-trailer trucks,4777,816,newsqa_extractive
25,What happened to the two tractor trailers?,tractor-trailer trucks crashed and burst into flames,4777,816,newsqa_extractive
26,What kind of accident killed four people?,tractor-trailer trucks crashed and burst into flames,4777,816,newsqa_extractive
27,Where was the bridge?,"linking Reynosa, Mexico, and Pharr, Texas.",5019,856,newsqa_extractive
28,Where did the accident happen?,Pharr-Reynosa International Bridge,5086,866,newsqa_extractive
29,What happened to the pickup truck?,"flipped off the bridge,",5261,890,newsqa_extractive
30,When did the bridge reopen?,Friday morning,5792,975,newsqa_extractive
31,What was Chester Arthur Stiles arrested for,videotaped rape of a toddler,6336,1065,newsqa_extractive
32,What was the reason why Stiles was arrested?,videotaped rape,6336,1065,newsqa_extractive
33,What was the suspects name?,Chester Arthur Stiles,6531,1097,newsqa_extractive
34,where did police find him?,"Henderson, Nevada,",6714,1130,newsqa_extractive
35,What did Chester Arthur Stiles say to officers,"'Hey, I'm",8424,1419,newsqa_extractive
36,What did Stiles say according to an officer,"I'm the guy you're looking for,'""",8450,1423,newsqa_extractive
37,What did the suspect say?,"'I'm sick of running.'""",8518,1436,newsqa_extractive
38,What did the suspect say to the officer?,"'I'm sick of running.'""",8518,1436,newsqa_extractive
39,what is Chester sick of?,"running.'""",8531,1439,newsqa_extractive
40,did the storm weaken?,Cyclone Phet weakened,10157,1719,newsqa_extractive
41,What dumped heavy rain along the coast of Oman?,Cyclone Phet,10157,1719,newsqa_extractive
42,what has dumped heavy rain,Cyclone Phet,10157,1719,newsqa_extractive
43,what happened to the storm,downgraded,10338,1750,newsqa_extractive
44,where is it forecast to hit,"Karachi, Pakistan,",10720,1814,newsqa_extractive
45,where is the heavy rain?,"Karachi, Pakistan,",10720,1814,newsqa_extractive
46,what minister say,Turkish authorities have arrested 13 people in connection with blasts that,11767,1974,newsqa_extractive
47,what did minister mention about earlier bombing?,authorities have arrested 13 people in connection with blasts,11775,1975,newsqa_extractive
48,who got arrested,13 people,11801,1978,newsqa_extractive
49,When was the earlier bombing?,"last week,",11871,1990,newsqa_extractive
50,Who conducted the attack?,"""work of the bloody separatist group,"" but did not identify a group by name.",12155,2034,newsqa_extractive
51,By whom was the attack conducted by?,"separatist group,""",12175,2038,newsqa_extractive
52,which group conducted the attack?,No one has claimed responsibility,12235,2048,newsqa_extractive
53,Where was the male victim shot?,a California toll,13737,2280,newsqa_extractive
54,where were the victims found,California toll,13739,2281,newsqa_extractive
55,When did the shot happen?,evening rush hour,13782,2288,newsqa_extractive
56,who is accused of the killing,"Nathaniel Burris,",13899,2305,newsqa_extractive
57,Who was shot inside one of the toll booths?,"Deborah Ross,",14391,2378,newsqa_extractive
58,Where was the woman shot?,"inside one of the toll booths,",14420,2383,newsqa_extractive
59,What does the police say about the death?,"appeared to stem from a domestic dispute,",14899,2466,newsqa_extractive
60,what caused the deaths,"a domestic dispute,",14921,2470,newsqa_extractive
61,What did the police board?,Dutch passenger,15420,2547,newsqa_extractive
62,Where was the flight when police boarded?,Cologne airport,15448,2551,newsqa_extractive
63,How old were the suspects?,23-year-old,15596,2575,newsqa_extractive
64,What nationality are the two suspects?,German citizen,15642,2581,newsqa_extractive
65,What type of letter did police find?,"""farewell""",15791,2608,newsqa_extractive
66,What kind of letters were found?,"""farewell""",15791,2608,newsqa_extractive
67,What kind of letters did the men write?,"""farewell""",15791,2608,newsqa_extractive
68,Where did police board the flight?,"Cologne-Bonn airport,",16046,2652,newsqa_extractive
69,Which flight did police board on Friday?,"KL 1804,",16676,2756,newsqa_extractive
70,What flight did police board on Friday?,"KL 1804,",16676,2756,newsqa_extractive
71,What station was the report launched on?,CNN.com,17716,2919,newsqa_extractive
72,What year was I-Report initiative launched?,"2006,",17767,2926,newsqa_extractive
73,when were the I-Report submissions,within the first 24 hours of the bridge's collapse,18472,3032,newsqa_extractive
74,For how long were they married?,11 years.,19781,3252,newsqa_extractive
75,For how long have Sean and Robin been married?,11 years.,19781,3252,newsqa_extractive
76,Where did the pair meet?,"making the 1990 movie ""State of Grace.""",19989,3283,newsqa_extractive
77,Where did the couple met?,"making the 1990 movie ""State of Grace.""",19989,3283,newsqa_extractive
78,What did the mothers say?,They have been driven to sell their bodies,21002,3456,newsqa_extractive
79,Is the issue affecting women with children?,They have been driven to sell their bodies to put food on the table for their children,21002,3456,newsqa_extractive
80,What has high cost of living done to women in Iraq?,sell their bodies,21027,3461,newsqa_extractive
81,What turned them to prostitution?,put food on the table for their children,21048,3465,newsqa_extractive
82,What is driving women to prostitution?,put food on the table for their children,21048,3465,newsqa_extractive
83,for what did iraqi mothers turn to prostitution?,put food on the table,21048,3465,newsqa_extractive
84,What drives women to prostitution?,put food on the table,21048,3465,newsqa_extractive
85,Who are the mothers trying to support?,their children,21074,3471,newsqa_extractive
86,What is everthing for?,their children,21074,3471,newsqa_extractive
87,What was told to CNN by iraqi mothers?,"""People shouldn't criticize women, or talk badly about them,""",21226,3501,newsqa_extractive
88,What proffession are Iraq women turning too?,prostitution,21996,3646,newsqa_extractive
89,What problems are faced?,Prostitution,22942,3819,newsqa_extractive
90,What increased the cost of living in Iraq?,"Violence,",23216,3866,newsqa_extractive
91,Who is the aid group working with?,Organization for Women's Freedom in Iraq.,23535,3921,newsqa_extractive
92,Where are the aid workers from?,Organization for Women's Freedom in Iraq.,23535,3921,newsqa_extractive
93,Which group is working to raise awareness about the problems with  Iraqi political leaders?,Organization for Women's Freedom,23535,3921,newsqa_extractive
94,What caused the sinking of the ship?,"An explosion at close range, and not a direct hit,",24430,4084,newsqa_extractive
95,What caused South Korean ship to sink?,"An explosion at close range,",24430,4084,newsqa_extractive
96,What caused the S. Korean ship to sink?,"An explosion at close range, and not a direct hit,",24430,4084,newsqa_extractive
97,Where did the ship go down?,in the Yellow Sea near the western sea border with North Korea,25563,4269,newsqa_extractive
98,In what body of water did the boat sink?,Yellow Sea,25570,4271,newsqa_extractive
99,How many people are dead?,Forty,25644,4284,newsqa_extractive
100,How many died when the ship went down?,104,25663,4287,newsqa_extractive
101,What emergency is FEMA facing?,wildfires,26509,4422,newsqa_extractive
102,What are the victims escaping from?,wildfires,26509,4422,newsqa_extractive
103,What caused FEMA to face utter devastation in the Gulf Coast in 2005?,Hurricane Katrina.,26578,4433,newsqa_extractive
104,What does FEMA face?,significantly different challenges,27958,4649,newsqa_extractive
105,What does FEMA not face?,"the fires aren't covering every square foot of the region,",28065,4667,newsqa_extractive
106,What can victims escape in?,their own vehicles,28621,4759,newsqa_extractive
107,What can victims use to escape?,their own vehicles,28621,4759,newsqa_extractive
108,What is the state of the infrastructure?,wiped out,29303,4873,newsqa_extractive
109,Is the infrastructure intact?,wiped out,29303,4873,newsqa_extractive
110,Is the communications infrastructure still intact?,wiped out,29303,4873,newsqa_extractive
111,Do all methods of communication remain intact?,"infrastructure,",29345,4879,newsqa_extractive
112,who Agencies learn from,the Katrina experience.,29559,4906,newsqa_extractive
113,What did agencies learn from?,the Katrina experience.,29559,4906,newsqa_extractive
