question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,what did the magazine publish?,Pictures,9,3,newsqa_extractive
2,What do the magazines publish images of?,Brad Pitt and Angelina Jolie's newborn twins,21,5,newsqa_extractive
3,who has twins?,Brad Pitt and Angelina Jolie's,21,5,newsqa_extractive
4,Whose images were published?,Brad Pitt and Angelina Jolie's newborn twins,21,5,newsqa_extractive
5,what the amount of bid by Hello?,$14 million.,167,29,newsqa_extractive
6,What was the joint bid?,$14 million.,167,29,newsqa_extractive
7,The $14M was a joint bid by which magazines?,Hello!,295,47,newsqa_extractive
8,what are their names,Knox Leon and Vivienne Marcheline,837,129,newsqa_extractive
9,When were they born?,July 12.,1063,170,newsqa_extractive
10,when did twins birth,July 12.,1063,170,newsqa_extractive
11,when was vivienne Marcheline and Know leon born?,July 12.,1063,170,newsqa_extractive
12,What did Michael Chertoff say?,"laws to build hundreds of miles of border fence between the United States and Mexico,",1997,325,newsqa_extractive
13,Who says that waivers will enable security projects to move forward?,Secretary Michael Chertoff,2101,342,newsqa_extractive
14,What did Michael Chertoff say gave him the authority to bypass laws?,Congress,2584,418,newsqa_extractive
15,What did the Sierra Club say?,"""threatens the livelihoods and ecology of the entire U.S.-Mexico border region.""",2725,441,newsqa_extractive
16,Who says border waivers are unconstitutional?,The Sierra Club,3189,508,newsqa_extractive
17,Who said border waivers are unconstitutional?,The Sierra Club,3189,508,newsqa_extractive
18,Who says that border waivers are unconstitutional?,The Sierra Club,3189,508,newsqa_extractive
19,What did he pen,A letter,4001,637,newsqa_extractive
20,What letter was sold last year?,penned by George Washington praising the new Constitution,4010,639,newsqa_extractive
21,Who had written the letter?,George Washington,4020,641,newsqa_extractive
22,How much did the letter sell for?,$3.2 million,4077,649,newsqa_extractive
23,What was the price,$3.2 million,4077,649,newsqa_extractive
24,How many pages long was the letter?,four-page,4175,665,newsqa_extractive
25,When did Bushrod write the letter?,"November 1787,",4276,679,newsqa_extractive
26,When was the letter written?,"November 1787,",4276,679,newsqa_extractive
27,Who auctioned it off,"Christie's,",4304,683,newsqa_extractive
28,Who was killed?,"Defense Minister Helder Proenca and presidential candidate Baciro Dabo,",6187,966,newsqa_extractive
29,How many people were involved in the assassination plot?,several members of the ruling party,6373,993,newsqa_extractive
30,What does the military say?,several members of the ruling party have been arrested,6373,993,newsqa_extractive
31,Who is the former president of Guinea-Bissau?,"Joao Bernardo Vieira,",6951,1084,newsqa_extractive
32,Who has a history of military coups?,"Guinea-Bissau, a former Portuguese colony,",7280,1136,newsqa_extractive
33,How many frightened patients fled the hospital?,Dozens,7385,1152,newsqa_extractive
34,How far was the quake from Panama City when it struck at 1:11 am?,235 miles,7583,1181,newsqa_extractive
35,When did the quake strike?,1:11 a.m. ET,7716,1205,newsqa_extractive
36,What are patients doing?,went outside and refused to go back,8377,1315,newsqa_extractive
37,What was the reason for patients not wanting to go back to the hospital?,because aftershocks were still being felt.,8416,1323,newsqa_extractive
38,How many people did the suicide bomber kill in Baghdad?,at least 40,8972,1407,newsqa_extractive
39,How many people got killed in Baghdad ?,at least 40,8972,1407,newsqa_extractive
40,Where did the suicide bomber strike?,northwestern Baghdad,9059,1425,newsqa_extractive
41,Who was the suicide bomber?,"a woman wearing an abaya, a robe-like dress,",9496,1495,newsqa_extractive
42,What do officials believe motivated the Baghdad suicide bomber?,"women,",9681,1524,newsqa_extractive
43,What caused Coleman's brain hemorrhage?,an accident in his home,10571,1668,newsqa_extractive
44,What cause Coleman's brain hemorrhage?,an accident in his home,10571,1668,newsqa_extractive
45,At what age did actor Gary Coleman die?,"42,",11290,1790,newsqa_extractive
46,What age was Gary Coleman when he died?,"42,",11290,1790,newsqa_extractive
47,"What role did Coleman play on ""Diff'rent Strokes""?",Arnold,11836,1875,newsqa_extractive
48,"What role did he play on ""Diff'rent Strokes"" ?",Arnold,11836,1875,newsqa_extractive
49,In what TV series  did Coleman play Arnold?,"""Diff'rent Strokes""",11851,1878,newsqa_extractive
50,What did South Africa do?,inflicted the first home series defeat on Australia,12113,1922,newsqa_extractive
51,What was the margin of victory in the first Test?,nine-wicket win,12205,1939,newsqa_extractive
52,Where was this match held?,in Melbourne,12268,1949,newsqa_extractive
53,Who won first Test of the series?,Graeme Smith,12316,1956,newsqa_extractive
54,Who won first Test?,Graeme Smith,12397,1971,newsqa_extractive
55,Victory gives them what lead?,2-0,12541,1999,newsqa_extractive
56,What did victory give the South Africans?,first-ever Test series triumph in Australia,12579,2006,newsqa_extractive
57,What gave them victory?,180-run ninth wicket,13473,2161,newsqa_extractive
58,Who was inaugurated?,"Ricardo Martinelli,",14204,2293,newsqa_extractive
59,Who promised a smaller government budget?,"Ricardo Martinelli,",14204,2293,newsqa_extractive
60,who is the owner of the supermarket chain?,"Ricardo Martinelli,",14204,2293,newsqa_extractive
61,What does Ricardo Martinelli own?,"a supermarket chain,",14254,2299,newsqa_extractive
62,What did the new president say?,"""An attitude of change starts today.""",14755,2370,newsqa_extractive
63,what are the promises from martinelli?,promised a smaller government budget but raises for public workers.,14841,2383,newsqa_extractive
64,What does the president say Panama will fight?,"combat drug trafficking in the region,",15186,2434,newsqa_extractive
65,Who attended the ceremony?,"Honduran President Jose Manuel Zelaya,",15299,2450,newsqa_extractive
66,Name of Manchester United defender?,Patrice Evra,16059,2567,newsqa_extractive
67,When did the ankle injury occur?,during the 3-0 Premier League win over title rivals Chelsea.,16150,2584,newsqa_extractive
68,Who hurt their ankle?,Patrice Evra,16230,2596,newsqa_extractive
69,What did the frenchman hurt?,"little ligament in his foot,",16888,2707,newsqa_extractive
70,What player remains out due to a back issue?,Rio Ferdinand,17226,2766,newsqa_extractive
71,Name of England defender that is out for another week?,Rio Ferdinand,17226,2766,newsqa_extractive
72,What is Ferdinand out for?,his back problem,17310,2781,newsqa_extractive
73,What happened to Rio Ferdinand?,back problem,17314,2782,newsqa_extractive
74,What kind of snowfall was seen Friday?,A heavy snowstorm caused chaos,17697,2845,newsqa_extractive
75,For what reason was the airport closed?,A heavy snowstorm,17697,2845,newsqa_extractive
76,What degree of snowfall occurred?,heavy snowstorm,17699,2846,newsqa_extractive
77,What reopens after suspending flights for hours Friday?,"Madrid's Barajas Airport,",17738,2852,newsqa_extractive
78,What is Madrids elevation?,"646 meters or 2,120 feet,",18866,3033,newsqa_extractive
79,At what elevation is Madrid?,"646 meters or 2,120 feet,",18866,3033,newsqa_extractive
80,What elevation is Madrid?,"646 meters or 2,120 feet,",18866,3033,newsqa_extractive
81,Who hasn't been heard from in a week?,"Holli Chmela, 27, and her male companion, Taylor Luck, 23,",19974,3215,newsqa_extractive
82,What is the name of the missing son?,"Taylor Luck,",20016,3222,newsqa_extractive
83,How old was the missing son?,"23,",20029,3224,newsqa_extractive
84,What cities were the two headed to in Lebanon when they disappeared?,Byblos and Tripoli,20207,3254,newsqa_extractive
85,What newspaper is being referred to?,"The Jordan Times in Amman,",20492,3307,newsqa_extractive
86,Who called the newspaper?,Luck's mother,20806,3362,newsqa_extractive
87,How long had it been since the mother heard from her son?,"three days,",20879,3375,newsqa_extractive
88,who did he photograph?,Hollywood stars,21826,3532,newsqa_extractive
89,Where did O'Neil begin his career?,working for an airline at Heathrow Airport,22880,3701,newsqa_extractive
90,where did o'neill begin his career?,working for an airline at Heathrow Airport,22880,3701,newsqa_extractive
91,where are his prints on show?,"Getty Images Gallery in a pop-up gallery at Westfield, London",23015,3722,newsqa_extractive
92,Where is a collection of his prints on show?,"Getty Images Gallery in a pop-up gallery at Westfield, London",23015,3722,newsqa_extractive
93,Where is the show?,"Westfield, London",23059,3730,newsqa_extractive
94,Which company owns these brands?,General Motors,23169,3748,newsqa_extractive
95,Which companies does the recall involve?,General Motors,23169,3748,newsqa_extractive
96,What does the problem involve?,certain GM vehicles in which oil apparently can leak and ignite.,23360,3773,newsqa_extractive
97,What problem does the recall invovle?,certain GM vehicles in which oil apparently can leak and ignite.,23360,3773,newsqa_extractive
98,What kind of cars has been recalled?,"certain mid- and full-size passenger sedans under GM's Chevrolet, Buick, Oldsmobile and Pontiac brands.",23448,3787,newsqa_extractive
99,What was the main problem with these cars?,involves a potential for oil to leak on the exhaust manifold during hard braking.,23917,3857,newsqa_extractive
100,When will General Motors send details to the owners/,next month,24404,3939,newsqa_extractive
101,Who did the employees attack?,company boss,24898,4020,newsqa_extractive
102,How many did police arrest?,137,25053,4043,newsqa_extractive
103,WHo was murdered?,"L.K. Chaudhary,",25151,4061,newsqa_extractive
104,What is the name of the murdered boss?,"L.K. Chaudhary,",25151,4061,newsqa_extractive
105,Who was attacked by a mob of fired employees?,"L.K. Chaudhary,",25151,4061,newsqa_extractive
106,What kind of a company was it?,Italian car parts manufacturing,25193,4068,newsqa_extractive
107,Where did the people work?,Graziano Transmissioni,25495,4115,newsqa_extractive
108,What did the labor minister apologize for?,his comments,26159,4214,newsqa_extractive
109,wich is the largest political movement in Lebanon?,"Hezbollah,",27360,4394,newsqa_extractive
110,What caused the ban?,"because of its support for ""terrorism"" in Iraq and the Palestinian territories.",27404,4399,newsqa_extractive
111,Who allows Home Secretary to ban suspected terror groups?,Britain's Terrorism Act,27990,4488,newsqa_extractive
