question_id,question,answer,evidence_char_pos,evidence_word_pos,type
1,Who sees Hispanic immigrants as weakening U.S. identity?,"Some opponents of immigration,",140,22,newsqa_extractive
2,Who said immigrants is weakening U.S. economy?,restrictionists,520,85,newsqa_extractive
3,Who is the latest in the center of culture war?,Hispanic immigrants,1596,260,newsqa_extractive
4,What is the importance of Hispanics?,could change the local culture.,1620,263,newsqa_extractive
5,What town of library is from?,"Lewisburg, Tennessee.",1682,274,newsqa_extractive
6,What did one town demand?,"demanded that all books purchased by the library, or even donated, be in English-only.",1903,313,newsqa_extractive
7,What one town demanded?,"that all books purchased by the library, or even donated, be in English-only.",1912,314,newsqa_extractive
8,What language should all books be in?,English-only.,1976,326,newsqa_extractive
9,What language did the town demand all library books be in?,English-only.,1976,326,newsqa_extractive
10,what language did one town demand all library books to be in?,English-only.,1976,326,newsqa_extractive
11,What language did one town demand all library books be?,English-only.,1976,326,newsqa_extractive
12,Which language did one town want all library books to be in?,English-only.,1976,326,newsqa_extractive
13,Who group weakened U.S. identity?,Hispanic immigrants,2287,372,newsqa_extractive
14,Who is weakening the U.S. identity?,Hispanic immigrants,2287,372,newsqa_extractive
15,What is weakening U.S. identity?,Hispanic immigrants,2287,372,newsqa_extractive
16,Who are seen as weakening U.S. identity?,Hispanic immigrants are,2287,372,newsqa_extractive
17,Who is the latest to find themselves at the center of a culture war?,Hispanics,3670,598,newsqa_extractive
18,Who is at the center of a cultural war?,Hispanics,3670,598,newsqa_extractive
19,Who were caught at centre of culture war?,Hispanics,3670,598,newsqa_extractive
20,Who is at the center of culture war?,Hispanics,3670,598,newsqa_extractive
21,Who are latest to find themselves at center of culture war?,Hispanics,3670,598,newsqa_extractive
22,what are hispanics at the center of?,a culture war with nativists.,3726,608,newsqa_extractive
23,Who is Navarette?,a member of the editorial board of the San Diego Union-Tribune and a nationally syndicated columnist.,3809,623,newsqa_extractive
24,What is the benefit of the second game ban being dismissed,to play in next month's Champions League match,4099,671,newsqa_extractive
25,What game was suspended for one year freeing Dida to return to Ukraine?,European football's,4382,720,newsqa_extractive
26,What was the result of Dida appeal,"is suspended for two matches, but one of the matches will now be deferred for a probationary period of one year,""",4740,773,newsqa_extractive
27,what happend on wednesday?,Dida sits out the home tie against Shakhtar,4890,801,newsqa_extractive
28,Which country will free him to go to?,Ukraine.,5421,885,newsqa_extractive
29,Who where dropped from the show?,Michaela Watkins and Casey Wilson,6081,994,newsqa_extractive
30,What two have been dropped from the show?,Michaela Watkins and Casey Wilson,6081,994,newsqa_extractive
31,who was dropped from the show,Michaela Watkins and Casey Wilson,6081,994,newsqa_extractive
32,What did Watkins tell Entertainment Weekly,said she was shocked by the firing.,6422,1047,newsqa_extractive
33,What Watkins tell to Entertainment Weekly?,"Lorne Michaels was thinking,""",6634,1082,newsqa_extractive
34,what was a dream come true,'SNL',6875,1128,newsqa_extractive
35,"What season will this be for ""Saturday Night Live""?",35th,7251,1194,newsqa_extractive
36,When will start 35th season of `Saturday Night Live` ?,September 26.,7266,1197,newsqa_extractive
37,What was the name of the ship?,The Pacific Adventurer,7821,1282,newsqa_extractive
38,What caused the ship to be damaged?,Cyclone Hamish,7882,1290,newsqa_extractive
